Event,Date,Result,WhiteElo,BlackElo,TimeControl
HUN-chT 0001,2000.12.17,1-0,2375,2405,
HUN-chT 0001,2000.12.17,1-0,2216,2355,
HUN-chT 0001,2000.12.17,1/2-1/2,2573,2654,
HUN-chT 0001,2000.12.17,1-0,2411,2410,
HUN-chT 0001,2000.12.17,1-0,2465,2474,
HUN-chT 0001,2000.12.17,1/2-1/2,2541,2513,
HUN-chT 0001,2000.12.17,1/2-1/2,2314,2343,
HUN-chT 0001,2000.12.17,1/2-1/2,2338,2383,
HUN-chT 0001,2000.12.17,1-0,2409,2322,
HUN-chT 0001,2000.12.17,1/2-1/2,2346,2381,
HUN-chT 0001,2000.12.17,1/2-1/2,2360,2464,
HUN-chT 0001,2000.12.17,1-0,2201,2413,
HUN-chT 0001,2000.12.17,1/2-1/2,2400,2510,
HUN-chT 0001,2000.12.17,1/2-1/2,2198,2271,
HUN-chT 0001,2000.12.17,1-0,2308,2138,
HUN-chT 0001,2000.12.17,1-0,2379,2353,
HUN-chT 0001,2000.12.17,1-0,2193,2120,
HUN-chT 0001,2000.12.17,0-1,2288,2335,
HUN-chT 0001,2000.12.17,1-0,2272,2288,
HUN-chT 0001,2000.12.17,0-1,2310,2255,
HUN-chT 0001,2000.12.17,0-1,2370,2489,
HUN-chT 0001,2000.12.17,1-0,2225,2045,
HUN-chT 0001,2000.12.17,1/2-1/2,2086,2272,
HUN-chT 0001,2000.12.17,0-1,2338,2414,
HUN-chT 0001,2000.12.17,1/2-1/2,2308,2327,
HUN-chT 0001,2000.12.17,1-0,2348,2212,
HUN-chT 0001,2000.12.17,1/2-1/2,2335,2389,
HUN-chT 0001,2000.12.17,1-0,2179,2204,
HUN-chT 0001,2000.12.17,1-0,2297,2293,
HUN-chT 0001,2000.12.17,1/2-1/2,2268,2317,
HUN-chT 0001,2000.12.17,1/2-1/2,2668,2556,
HUN-chT 0001,2000.12.17,1-0,2479,2489,
HUN-chT 0001,2000.12.17,1-0,2468,2439,
HUN-chT 0001,2000.12.17,1/2-1/2,2520,2502,
HUN-chT 0001,2000.12.17,1/2-1/2,2400,2359,
HUN-chT 0001,2000.12.17,1/2-1/2,2420,2377,
HUN-chT 0001,2000.12.17,1/2-1/2,2296,2322,
HUN-chT 0001,2000.12.17,1-0,2418,2413,
HUN-chT 0001,2000.12.17,1/2-1/2,2487,2488,
HUN-chT 0001,2000.12.17,1/2-1/2,2314,2377,
HUN-chT 0001,2000.12.17,1-0,2441,2444,
HUN-chT 0001,2000.12.17,1-0,2399,2336,
HUN-chT 0001,2000.12.17,1/2-1/2,2260,2386,
HUN-chT 0001,2000.12.17,1/2-1/2,2331,2311,
HUN-chT 0001,2000.12.17,1/2-1/2,2478,2486,
HUN-chT 0001,2000.12.17,1/2-1/2,2355,2440,
HUN-chT 0001,2000.12.17,0-1,2383,2372,
HUN-chT 0001,2000.12.17,1/2-1/2,2373,2306,
HUN-chT 0001,2000.12.17,0-1,2158,2254,
HUN-chT 0001,2000.12.17,1-0,2294,2241,
HUN-chT 0001,2000.12.17,1-0,2569,2497,
HUN-chT 0001,2000.12.17,0-1,2043,2166,
HUN-chT 0001,2000.12.17,1/2-1/2,2337,2282,
HUN-chT 0001,2000.12.17,1-0,2404,2434,
HUN-chT 0001,2000.12.17,1-0,2451,2370,
HUN-chT 0001,2000.12.17,1/2-1/2,2456,2458,
HUN-chT 0001,2000.12.17,0-1,2289,2421,
HUN-chT 0001,2000.12.17,0-1,2308,2383,
HUN-chT 0001,2000.12.17,1-0,2298,2437,
HUN-chT 0001,2000.12.17,0-1,2219,2431,
HUN-chT 0001,2000.12.17,1-0,2215,2292,
HUN-chT 0001,2000.12.17,1-0,2350,2208,
HUN-chT 0001,2000.12.17,0-1,2428,2299,
HUN-chT 0001,2000.12.17,0-1,2349,2269,
HUN-chT 0001,2000.12.17,1-0,2378,2465,
HUN-chT 0001,2000.12.17,1-0,2342,2231,
HUN-chT 0001,2001.01.14,0-1,2273,2225,
HUN-chT 0001,2001.01.14,1-0,2292,2410,
HUN-chT 0001,2001.01.14,1-0,2478,2342,
HUN-chT 0001,2001.01.14,1-0,2425,2428,
HUN-chT 0001,2001.01.14,1-0,2436,2349,
HUN-chT 0001,2001.01.14,1/2-1/2,2375,2350,
HUN-chT 0001,2001.01.14,1/2-1/2,2431,2513,
HUN-chT 0001,2001.01.14,1/2-1/2,2383,2474,
HUN-chT 0001,2001.01.14,1/2-1/2,2465,2526,
HUN-chT 0001,2001.01.14,0-1,2216,2298,
HUN-chT 0001,2001.01.14,1-0,2573,2456,
HUN-chT 0001,2001.01.14,0-1,2421,2472,
HUN-chT 0001,2001.01.14,1/2-1/2,2260,2308,
HUN-chT 0001,2001.01.14,1/2-1/2,2331,2193,
HUN-chT 0001,2001.01.14,1/2-1/2,2397,2569,
HUN-chT 0001,2001.01.14,1/2-1/2,2346,2383,
HUN-chT 0001,2001.01.14,0-1,2201,2306,
HUN-chT 0001,2001.01.14,1/2-1/2,2434,2383,
HUN-chT 0001,2001.01.14,1-0,2397,2343,
HUN-chT 0001,2001.01.14,1/2-1/2,2271,2282,
HUN-chT 0001,2001.01.14,1-0,2379,2355,
HUN-chT 0001,2001.01.14,1/2-1/2,2396,2486,
HUN-chT 0001,2001.01.14,1-0,2578,2360,
HUN-chT 0001,2001.01.14,1-0,2447,2322,
HUN-chT 0001,2001.01.14,1-0,2289,2297,
HUN-chT 0001,2001.01.14,0-1,2308,2179,
HUN-chT 0001,2001.01.14,1/2-1/2,2298,2338,
HUN-chT 0001,2001.01.14,0-1,2219,2310,
HUN-chT 0001,2001.01.14,0-1,2215,2225,
HUN-chT 0001,2001.01.14,1/2-1/2,2317,2370,
HUN-chT 0001,2001.01.14,1/2-1/2,2327,2299,
HUN-chT 0001,2001.01.14,1/2-1/2,2288,2269,
HUN-chT 0001,2001.01.14,1/2-1/2,2389,2231,
HUN-chT 0001,2001.01.14,1-0,2489,2458,
HUN-chT 0001,2001.01.14,1-0,2272,2208,
HUN-chT 0001,2001.01.14,0-1,2378,2348,
HUN-chT 0001,2001.01.14,1/2-1/2,2497,2668,
HUN-chT 0001,2001.01.14,0-1,2359,2373,
HUN-chT 0001,2001.01.14,1-0,2372,2441,
HUN-chT 0001,2001.01.14,1/2-1/2,2440,2487,
HUN-chT 0001,2001.01.14,0-1,2489,2404,
HUN-chT 0001,2001.01.14,1-0,2346,2094,
HUN-chT 0001,2001.01.14,1/2-1/2,2386,2418,
HUN-chT 0001,2001.01.14,0-1,2254,2340,
HUN-chT 0001,2001.01.14,1/2-1/2,2377,2337,
HUN-chT 0001,2001.01.14,0-1,2322,2294,
HUN-chT 0001,2001.01.14,1/2-1/2,2311,2399,
HUN-chT 0001,2001.01.14,1/2-1/2,2502,2478,
HUN-chT 0001,2001.01.14,1-0,2654,2400,
HUN-chT 0001,2001.01.14,1-0,2336,2288,
HUN-chT 0001,2001.01.14,1/2-1/2,2292,2405,
HUN-chT 0001,2001.01.14,1/2-1/2,2539,2338,
HUN-chT 0001,2001.01.14,0-1,2120,2363,
HUN-chT 0001,2001.01.14,0-1,2381,2531,
HUN-chT 0001,2001.01.14,1/2-1/2,2353,2541,
HUN-chT 0001,2001.01.14,1/2-1/2,2464,2572,
HUN-chT 0001,2001.01.14,1-0,2563,2409,
HUN-chT 0001,2001.01.14,1-0,2411,2314,
HUN-chT 0001,2001.01.14,1/2-1/2,2413,2379,
HUN-chT 0001,2001.01.14,1/2-1/2,2465,2434,
HUN-chT 0001,2001.01.14,0-1,2212,2479,
HUN-chT 0001,2001.01.14,0-1,2414,2520,
HUN-chT 0001,2001.01.14,1-0,2439,2237,
HUN-chT 0001,2001.01.14,1/2-1/2,2255,2420,
HUN-chT 0001,2001.01.14,1/2-1/2,2315,2400,
HUN-chT 0001,2001.01.14,0-1,2045,2296,
HUN-chT 0001,2001.01.14,1-0,2488,2268,
HUN-chT 0001,2001.01.14,1-0,2308,2086,
HUN-chT 0001,2001.01.14,1-0,2556,2370,
HUN-chT 0001,2001.01.14,1/2-1/2,2227,2314,
HUN-chT 0001,2001.01.14,1-0,2444,2335,
HUN-chT 0001,2001.01.14,1-0,2413,2293,
HUN-chT 0001,2001.01.21,1/2-1/2,2410,2314,
HUN-chT 0001,2001.01.21,1-0,2409,2425,
HUN-chT 0001,2001.01.21,1-0,2292,2375,
HUN-chT 0001,2001.01.21,1/2-1/2,2225,2120,
HUN-chT 0001,2001.01.21,1-0,2513,2358,
HUN-chT 0001,2001.01.21,1/2-1/2,2558,2464,
HUN-chT 0001,2001.01.21,1/2-1/2,2381,2436,
HUN-chT 0001,2001.01.21,1/2-1/2,2353,2478,
HUN-chT 0001,2001.01.21,1/2-1/2,2400,2526,
HUN-chT 0001,2001.01.21,1-0,2474,2434,
HUN-chT 0001,2001.01.21,1-0,2472,2338,
HUN-chT 0001,2001.01.21,1/2-1/2,2413,2216,
HUN-chT 0001,2001.01.21,1/2-1/2,2359,2360,
HUN-chT 0001,2001.01.21,0-1,2182,2335,
HUN-chT 0001,2001.01.21,1-0,2383,2322,
HUN-chT 0001,2001.01.21,1/2-1/2,2201,2346,
HUN-chT 0001,2001.01.21,1/2-1/2,2489,2397,
HUN-chT 0001,2001.01.21,1/2-1/2,2322,2377,
HUN-chT 0001,2001.01.21,0-1,2283,2271,
HUN-chT 0001,2001.01.21,1/2-1/2,2308,2236,
HUN-chT 0001,2001.01.21,1/2-1/2,2340,2346,
HUN-chT 0001,2001.01.21,1/2-1/2,2510,2441,
HUN-chT 0001,2001.01.21,1/2-1/2,2193,2255,
HUN-chT 0001,2001.01.21,1-0,2399,2379,
HUN-chT 0001,2001.01.21,1/2-1/2,2451,2317,
HUN-chT 0001,2001.01.21,1-0,2310,2431,
HUN-chT 0001,2001.01.21,1/2-1/2,2456,2489,
HUN-chT 0001,2001.01.21,0-1,2292,2225,
HUN-chT 0001,2001.01.21,1/2-1/2,2338,2437,
HUN-chT 0001,2001.01.21,0-1,2348,2465,
HUN-chT 0001,2001.01.21,1/2-1/2,2383,2288,
HUN-chT 0001,2001.01.21,0-1,2025,2273,
HUN-chT 0001,2001.01.21,1/2-1/2,2428,2327,
HUN-chT 0001,2001.01.21,0-1,2179,2350,
HUN-chT 0001,2001.01.21,1-0,2297,2421,
HUN-chT 0001,2001.01.21,1/2-1/2,2342,2389,
HUN-chT 0001,2001.01.21,0-1,2405,2306,
HUN-chT 0001,2001.01.21,0-1,2260,2411,
HUN-chT 0001,2001.01.21,1/2-1/2,2331,2336,
HUN-chT 0001,2001.01.21,1-0,2363,2158,
HUN-chT 0001,2001.01.21,1/2-1/2,2373,2282,
HUN-chT 0001,2001.01.21,1-0,2434,2539,
HUN-chT 0001,2001.01.21,1/2-1/2,2531,2383,
HUN-chT 0001,2001.01.21,1/2-1/2,2397,2465,
HUN-chT 0001,2001.01.21,1-0,2611,2355,
HUN-chT 0001,2001.01.21,1/2-1/2,2569,2654,
HUN-chT 0001,2001.01.21,1/2-1/2,2563,2486,
HUN-chT 0001,2001.01.21,1-0,2447,2541,
HUN-chT 0001,2001.01.21,1-0,2212,2404,
HUN-chT 0001,2001.01.21,1-0,2372,2237,
HUN-chT 0001,2001.01.21,1/2-1/2,2293,2337,
HUN-chT 0001,2001.01.21,0-1,2414,2497,
HUN-chT 0001,2001.01.21,1-0,2440,2268,
HUN-chT 0001,2001.01.21,1-0,2255,2373,
HUN-chT 0001,2001.01.21,0-1,2086,2209,
HUN-chT 0001,2001.01.21,1/2-1/2,2386,2335,
HUN-chT 0001,2001.01.21,1-0,2254,2227,
HUN-chT 0001,2001.01.21,0-1,2230,2294,
HUN-chT 0001,2001.01.21,1-0,2311,2272,
HUN-chT 0001,2001.01.21,1-0,2043,2045,
HUN-chT 0001,2001.01.21,1/2-1/2,2260,2336,
HUN-chT 0001,2001.01.21,1/2-1/2,2520,2298,
HUN-chT 0001,2001.01.21,1-0,2296,2217,
HUN-chT 0001,2001.01.21,1/2-1/2,2289,2400,
HUN-chT 0001,2001.01.21,0-1,2308,2314,
HUN-chT 0001,2001.01.21,1/2-1/2,2219,2420,
HUN-chT 0001,2001.01.21,1/2-1/2,2439,2299,
HUN-chT 0001,2001.01.21,1-0,2308,2215,
HUN-chT 0001,2001.01.21,1/2-1/2,2444,2231,
HUN-chT 0001,2001.01.21,1-0,2458,2556,
HUN-chT 0001,2001.01.21,1/2-1/2,2378,2479,
HUN-chT 0001,2001.01.21,1/2-1/2,2413,2269,
HUN-chT 0001,2001.02.04,1/2-1/2,2260,2409,
HUN-chT 0001,2001.02.04,1-0,2331,2225,
HUN-chT 0001,2001.02.04,1/2-1/2,2478,2355,
HUN-chT 0001,2001.02.04,1/2-1/2,2425,2486,
HUN-chT 0001,2001.02.04,0-1,2436,2383,
HUN-chT 0001,2001.02.04,0-1,2434,2472,
HUN-chT 0001,2001.02.04,1/2-1/2,2375,2306,
HUN-chT 0001,2001.02.04,1/2-1/2,2397,2474,
HUN-chT 0001,2001.02.04,0-1,2216,2282,
HUN-chT 0001,2001.02.04,1/2-1/2,2573,2569,
HUN-chT 0001,2001.02.04,1/2-1/2,2578,2526,
HUN-chT 0001,2001.02.04,1/2-1/2,2447,2513,
HUN-chT 0001,2001.02.04,0-1,2293,2343,
HUN-chT 0001,2001.02.04,1/2-1/2,2237,2322,
HUN-chT 0001,2001.02.04,1/2-1/2,2414,2360,
HUN-chT 0001,2001.02.04,1/2-1/2,2397,2370,
HUN-chT 0001,2001.02.04,1/2-1/2,2346,2315,
HUN-chT 0001,2001.02.04,1/2-1/2,2201,2272,
HUN-chT 0001,2001.02.04,0-1,2045,2193,
HUN-chT 0001,2001.02.04,1/2-1/2,2271,2086,
HUN-chT 0001,2001.02.04,1-0,2379,2255,
HUN-chT 0001,2001.02.04,1/2-1/2,2335,2383,
HUN-chT 0001,2001.02.04,0-1,2230,2335,
HUN-chT 0001,2001.02.04,1-0,2396,2268,
HUN-chT 0001,2001.02.04,1/2-1/2,2310,2420,
HUN-chT 0001,2001.02.04,1-0,2225,2296,
HUN-chT 0001,2001.02.04,1/2-1/2,2439,2327,
HUN-chT 0001,2001.02.04,0-1,2338,2520,
HUN-chT 0001,2001.02.04,1/2-1/2,2348,2479,
HUN-chT 0001,2001.02.04,1/2-1/2,2488,2317,
HUN-chT 0001,2001.02.04,1/2-1/2,2179,2314,
HUN-chT 0001,2001.02.04,1-0,2308,2272,
HUN-chT 0001,2001.02.04,1/2-1/2,2556,2489,
HUN-chT 0001,2001.02.04,1/2-1/2,2297,2400,
HUN-chT 0001,2001.02.04,1-0,2444,2389,
HUN-chT 0001,2001.02.04,1-0,2413,2288,
HUN-chT 0001,2001.02.04,1/2-1/2,2654,2668,
HUN-chT 0001,2001.02.04,1/2-1/2,2363,2322,
HUN-chT 0001,2001.02.04,1/2-1/2,2373,2377,
HUN-chT 0001,2001.02.04,0-1,2489,2541,
HUN-chT 0001,2001.02.04,0-1,2346,2360,
HUN-chT 0001,2001.02.04,1/2-1/2,2418,2405,
HUN-chT 0001,2001.02.04,0-1,2611,2468,
HUN-chT 0001,2001.02.04,0-1,2441,2539,
HUN-chT 0001,2001.02.04,1-0,2563,2506,
HUN-chT 0001,2001.02.04,1/2-1/2,2399,2336,
HUN-chT 0001,2001.02.04,1/2-1/2,2502,2572,
HUN-chT 0001,2001.02.04,1-0,2465,2359,
HUN-chT 0001,2001.02.04,1-0,2497,2458,
HUN-chT 0001,2001.02.04,1/2-1/2,2372,2219,
HUN-chT 0001,2001.02.04,1/2-1/2,2299,2404,
HUN-chT 0001,2001.02.04,0-1,2231,2373,
HUN-chT 0001,2001.02.04,1-0,2260,2043,
HUN-chT 0001,2001.02.04,0-1,2269,2337,
HUN-chT 0001,2001.02.04,1/2-1/2,2440,2378,
HUN-chT 0001,2001.02.04,1/2-1/2,2298,2478,
HUN-chT 0001,2001.02.04,1-0,2208,2294,
HUN-chT 0001,2001.02.04,1-0,2386,2289,
HUN-chT 0001,2001.02.04,1-0,2254,2215,
HUN-chT 0001,2001.02.04,1/2-1/2,2311,2308,
HUN-chT 0001,2001.01.20,1/2-1/2,2437,2464,
HUN-chT 0001,2001.01.20,1/2-1/2,2409,2451,
HUN-chT 0001,2001.01.20,1-0,2292,2383,
HUN-chT 0001,2001.01.20,1/2-1/2,2431,2338,
HUN-chT 0001,2001.01.20,1-0,2381,2342,
HUN-chT 0001,2001.01.20,0-1,2353,2428,
HUN-chT 0001,2001.01.20,1/2-1/2,2400,2456,
HUN-chT 0001,2001.01.20,1/2-1/2,2465,2358,
HUN-chT 0001,2001.01.20,1/2-1/2,2350,2314,
HUN-chT 0001,2001.01.20,1-0,2298,2120,
HUN-chT 0001,2001.01.20,1-0,2421,2434,
HUN-chT 0001,2001.01.20,1-0,2413,2292,
HUN-chT 0001,2001.02.25,1/2-1/2,2668,2573,
HUN-chT 0001,2001.02.25,1/2-1/2,2182,2216,
HUN-chT 0001,2001.02.25,1/2-1/2,2410,2346,
HUN-chT 0001,2001.02.25,1/2-1/2,2225,2283,
HUN-chT 0001,2001.02.25,1/2-1/2,2526,2502,
HUN-chT 0001,2001.02.25,1/2-1/2,2478,2359,
HUN-chT 0001,2001.02.25,1/2-1/2,2489,2558,
HUN-chT 0001,2001.02.25,0-1,2425,2468,
HUN-chT 0001,2001.02.25,1-0,2436,2399,
HUN-chT 0001,2001.02.25,0-1,2441,2513,
HUN-chT 0001,2001.02.25,1/2-1/2,2377,2472,
HUN-chT 0001,2001.02.25,1/2-1/2,2322,2375,
HUN-chT 0001,2001.02.25,1/2-1/2,2293,2335,
HUN-chT 0001,2001.02.25,1-0,2346,2231,
HUN-chT 0001,2001.02.25,0-1,2201,2308,
HUN-chT 0001,2001.02.25,1/2-1/2,2289,2343,
HUN-chT 0001,2001.02.25,1/2-1/2,2219,2383,
HUN-chT 0001,2001.02.25,0-1,2215,2271,
HUN-chT 0001,2001.02.25,1/2-1/2,2308,2208,
HUN-chT 0001,2001.02.25,1-0,2379,2299,
HUN-chT 0001,2001.02.25,1-0,2510,2298,
HUN-chT 0001,2001.02.25,0-1,2193,2260,
HUN-chT 0001,2001.02.25,1-0,2458,2397,
HUN-chT 0001,2001.02.25,1/2-1/2,2378,2322,
HUN-chT 0001,2001.02.25,0-1,2372,2348,
HUN-chT 0001,2001.02.25,1/2-1/2,2310,2373,
HUN-chT 0001,2001.02.25,1/2-1/2,2440,2338,
HUN-chT 0001,2001.02.25,1-0,2225,2171,
HUN-chT 0001,2001.02.25,0-1,2317,2404,
HUN-chT 0001,2001.02.25,1/2-1/2,2386,2389,
HUN-chT 0001,2001.02.25,1-0,2179,2254,
HUN-chT 0001,2001.02.25,0-1,2094,2139,
HUN-chT 0001,2001.02.25,1-0,2294,2288,
HUN-chT 0001,2001.02.25,1-0,2489,2497,
HUN-chT 0001,2001.02.25,0-1,2297,2337,
HUN-chT 0001,2001.02.25,1-0,2209,2272,
HUN-chT 0001,2001.02.25,1/2-1/2,2272,2379,
HUN-chT 0001,2001.02.25,1-0,2572,2414,
HUN-chT 0001,2001.02.25,1/2-1/2,2237,2531,
HUN-chT 0001,2001.02.25,0-1,2370,2654,
HUN-chT 0001,2001.02.25,1/2-1/2,2363,2045,
HUN-chT 0001,2001.02.25,1-0,2373,2227,
HUN-chT 0001,2001.02.25,1/2-1/2,2255,2405,
HUN-chT 0001,2001.02.25,1/2-1/2,2086,2336,
HUN-chT 0001,2001.02.25,1-0,2411,2293,
HUN-chT 0001,2001.02.25,1-0,2465,2308,
HUN-chT 0001,2001.02.25,1-0,2541,2212,
HUN-chT 0001,2001.02.25,0-1,2268,2563,
HUN-chT 0001,2001.02.25,1-0,2260,2292,
HUN-chT 0001,2001.02.25,1/2-1/2,2314,2282,
HUN-chT 0001,2001.02.25,1-0,2331,2413,
HUN-chT 0001,2001.02.25,1/2-1/2,2338,2383,
HUN-chT 0001,2001.02.25,1/2-1/2,2120,2158,
HUN-chT 0001,2001.02.25,1/2-1/2,2434,2353,
HUN-chT 0001,2001.02.25,1/2-1/2,2434,2306,
HUN-chT 0001,2001.02.25,1/2-1/2,2464,2486,
HUN-chT 0001,2001.02.25,1/2-1/2,2397,2381,
HUN-chT 0001,2001.02.25,1-0,2569,2400,
HUN-chT 0001,2001.02.25,1/2-1/2,2358,2355,
HUN-chT 0001,2001.02.25,1-0,2447,2409,
HUN-chT 0001,2001.02.25,1/2-1/2,2451,2488,
HUN-chT 0001,2001.02.25,1-0,2479,2465,
HUN-chT 0001,2001.02.25,1-0,2520,2379,
HUN-chT 0001,2001.02.25,1/2-1/2,2400,2421,
HUN-chT 0001,2001.02.25,1-0,2456,2556,
HUN-chT 0001,2001.02.25,1/2-1/2,2420,2431,
HUN-chT 0001,2001.02.25,1-0,2296,2273,
HUN-chT 0001,2001.02.25,1/2-1/2,2350,2308,
HUN-chT 0001,2001.02.25,1-0,2428,2439,
HUN-chT 0001,2001.02.25,1/2-1/2,2314,2383,
HUN-chT 0001,2001.02.25,1-0,2349,2413,
HUN-chT 0001,2001.02.25,0-1,2342,2444,
HUN-chT 0001,2001.03.04,0-1,2212,2425,
HUN-chT 0001,2001.03.04,0-1,2293,2474,
HUN-chT 0001,2001.03.04,1-0,2410,2272,
HUN-chT 0001,2001.03.04,1-0,2513,2237,
HUN-chT 0001,2001.03.04,1-0,2436,2315,
HUN-chT 0001,2001.03.04,0-1,2558,2414,
HUN-chT 0001,2001.03.04,1-0,2045,2225,
HUN-chT 0001,2001.03.04,1-0,2308,2478,
HUN-chT 0001,2001.03.04,1-0,2216,2086,
HUN-chT 0001,2001.03.04,0-1,2335,2453,
HUN-chT 0001,2001.03.04,0-1,2227,2363,
HUN-chT 0001,2001.03.04,1-0,2472,2255,
HUN-chT 0001,2001.03.04,0-1,2343,2389,
HUN-chT 0001,2001.03.04,1-0,2310,2346,
HUN-chT 0001,2001.03.04,1/2-1/2,2383,2327,
HUN-chT 0001,2001.03.04,1/2-1/2,2397,2489,
HUN-chT 0001,2001.03.04,1/2-1/2,2360,2317,
HUN-chT 0001,2001.03.04,1/2-1/2,2335,2288,
HUN-chT 0001,2001.03.04,0-1,2107,2193,
HUN-chT 0001,2001.03.04,0-1,2338,2510,
HUN-chT 0001,2001.03.04,1/2-1/2,2348,2379,
HUN-chT 0001,2001.03.04,1/2-1/2,2271,2225,
HUN-chT 0001,2001.03.04,1-0,2179,2308,
HUN-chT 0001,2001.03.04,1-0,2297,2201,
HUN-chT 0001,2001.03.04,1/2-1/2,2314,2346,
HUN-chT 0001,2001.03.04,1/2-1/2,2359,2353,
HUN-chT 0001,2001.03.04,1/2-1/2,2182,2413,
HUN-chT 0001,2001.03.04,1/2-1/2,2468,2464,
HUN-chT 0001,2001.03.04,1/2-1/2,2338,2377,
HUN-chT 0001,2001.03.04,1-0,2409,2441,
HUN-chT 0001,2001.03.04,0-1,2400,2489,
HUN-chT 0001,2001.03.04,0-1,2434,2322,
HUN-chT 0001,2001.03.04,1-0,2283,2120,
HUN-chT 0001,2001.03.04,0-1,2340,2292,
HUN-chT 0001,2001.03.04,0-1,2288,2236,
HUN-chT 0001,2001.03.04,1-0,2399,2381,
HUN-chT 0001,2001.03.04,1-0,2654,2458,
HUN-chT 0001,2001.03.04,1/2-1/2,2260,2363,
HUN-chT 0001,2001.03.04,1-0,2336,2208,
HUN-chT 0001,2001.03.04,1-0,2539,2299,
HUN-chT 0001,2001.03.04,0-1,2289,2405,
HUN-chT 0001,2001.03.04,1-0,2308,2379,
HUN-chT 0001,2001.03.04,0-1,2298,2572,
HUN-chT 0001,2001.03.04,0-1,2219,2531,
HUN-chT 0001,2001.03.04,1-0,2563,2370,
HUN-chT 0001,2001.03.04,1-0,2411,2269,
HUN-chT 0001,2001.03.04,1/2-1/2,2465,2231,
HUN-chT 0001,2001.03.04,1/2-1/2,2378,2541,
HUN-chT 0001,2001.03.04,1/2-1/2,2260,2349,
HUN-chT 0001,2001.03.04,0-1,2331,2350,
HUN-chT 0001,2001.03.04,1/2-1/2,2486,2451,
HUN-chT 0001,2001.03.04,1-0,2434,2428,
HUN-chT 0001,2001.03.04,1/2-1/2,2431,2383,
HUN-chT 0001,2001.03.04,1-0,2397,2342,
HUN-chT 0001,2001.03.04,0-1,2383,2282,
HUN-chT 0001,2001.03.04,1-0,2465,2355,
HUN-chT 0001,2001.03.04,1-0,2298,2158,
HUN-chT 0001,2001.03.04,1/2-1/2,2569,2456,
HUN-chT 0001,2001.03.04,0-1,2421,2306,
HUN-chT 0001,2001.03.04,1/2-1/2,2379,2578,
HUN-chT 0001,2001.03.04,1-0,2497,2556,
HUN-chT 0001,2001.03.04,1-0,2372,2439,
HUN-chT 0001,2001.03.04,1/2-1/2,2479,2404,
HUN-chT 0001,2001.03.04,1-0,2520,2478,
HUN-chT 0001,2001.03.04,1-0,2400,2337,
HUN-chT 0001,2001.03.04,1/2-1/2,2420,2373,
HUN-chT 0001,2001.03.04,1-0,2296,2094,
HUN-chT 0001,2001.03.04,1/2-1/2,2440,2488,
HUN-chT 0001,2001.03.04,1/2-1/2,2386,2444,
HUN-chT 0001,2001.03.04,1-0,2314,2294,
HUN-chT 0001,2001.03.04,1-0,2254,2308,
HUN-chT 0001,2001.03.04,1/2-1/2,2311,2413,
HUN-chT 0001,2001.03.25,0-1,2370,2513,
HUN-chT 0001,2001.03.25,1-0,2299,2472,
HUN-chT 0001,2001.03.25,1/2-1/2,2231,2436,
HUN-chT 0001,2001.03.25,1-0,2410,2308,
HUN-chT 0001,2001.03.25,1/2-1/2,2225,2215,
HUN-chT 0001,2001.03.25,1-0,2478,2378,
HUN-chT 0001,2001.03.25,0-1,2269,2375,
HUN-chT 0001,2001.03.25,0-1,2425,2298,
HUN-chT 0001,2001.03.25,1-0,2453,2219,
HUN-chT 0001,2001.03.25,0-1,2208,2216,
HUN-chT 0001,2001.03.25,1-0,2474,2289,
HUN-chT 0001,2001.03.25,0-1,2458,2558,
HUN-chT 0001,2001.03.25,0-1,2346,2420,
HUN-chT 0001,2001.03.25,0-1,2201,2400,
HUN-chT 0001,2001.03.25,1-0,2439,2383,
HUN-chT 0001,2001.03.25,1-0,2488,2322,
HUN-chT 0001,2001.03.25,0-1,2308,2314,
HUN-chT 0001,2001.03.25,1-0,2379,2479,
HUN-chT 0001,2001.03.25,0-1,2308,2271,
HUN-chT 0001,2001.03.25,1/2-1/2,2510,2520,
HUN-chT 0001,2001.03.25,1-0,2556,2397,
HUN-chT 0001,2001.03.25,0-1,2193,2296,
HUN-chT 0001,2001.03.25,1-0,2444,2343,
HUN-chT 0001,2001.03.25,1/2-1/2,2413,2335,
HUN-chT 0001,2001.03.25,1-0,2405,2297,
HUN-chT 0001,2001.03.25,1-0,2572,2338,
HUN-chT 0001,2001.03.25,1/2-1/2,2363,2225,
HUN-chT 0001,2001.03.25,1-0,2531,2310,
HUN-chT 0001,2001.03.25,1/2-1/2,2317,2563,
HUN-chT 0001,2001.03.25,0-1,2327,2539,
HUN-chT 0001,2001.03.25,0-1,2379,2179,
HUN-chT 0001,2001.03.25,0-1,2271,2373,
HUN-chT 0001,2001.03.25,1/2-1/2,2288,2411,
HUN-chT 0001,2001.03.25,0-1,2389,2465,
HUN-chT 0001,2001.03.25,1/2-1/2,2489,2654,
HUN-chT 0001,2001.03.25,1/2-1/2,2541,2348,
HUN-chT 0001,2001.03.25,1/2-1/2,2182,2260,
HUN-chT 0001,2001.03.25,1-0,2355,2359,
HUN-chT 0001,2001.03.25,1/2-1/2,2489,2569,
HUN-chT 0001,2001.03.25,1/2-1/2,2383,2399,
HUN-chT 0001,2001.03.25,1/2-1/2,2283,2331,
HUN-chT 0001,2001.03.25,1/2-1/2,2441,2486,
HUN-chT 0001,2001.03.25,0-1,2377,2434,
