Event,Date,Result,WhiteElo,BlackElo,TimeControl
Olympiad-32,1996.09.21,0-1,2265,2165,
Olympiad-32,1996.09.21,0-1,,,
Olympiad-32,1996.09.21,1-0,2220,,
Olympiad-32,1996.09.21,0-1,2170,2235,
Olympiad-32,1996.09.21,1/2-1/2,2255,,
Olympiad-32,1996.09.21,1/2-1/2,,2190,
Olympiad-32,1996.09.21,1-0,2380,2350,
Olympiad-32,1996.09.21,0-1,2275,,
Olympiad-32,1996.09.21,1/2-1/2,2260,2250,
Olympiad-32,1996.09.21,1/2-1/2,2295,2320,
Olympiad-32,1996.09.21,1/2-1/2,2545,2530,
Olympiad-32,1996.09.21,1/2-1/2,2520,2490,
Olympiad-32,1996.09.21,1-0,2425,2525,
Olympiad-32,1996.09.21,1-0,2500,2400,
Olympiad-32,1996.09.21,1-0,2130,,
Olympiad-32,1996.09.21,1-0,,,
Olympiad-32,1996.09.21,0-1,,2205,
Olympiad-32,1996.09.21,0-1,,,
Olympiad-32,1996.09.21,0-1,,2440,
Olympiad-32,1996.09.21,1-0,2195,2300,
Olympiad-32,1996.09.21,1/2-1/2,,2310,
Olympiad-32,1996.09.21,1-0,2120,,
Olympiad-32,1996.09.21,1-0,2620,2080,
Olympiad-32,1996.09.21,0-1,2245,2510,
Olympiad-32,1996.09.21,1-0,2420,,
Olympiad-32,1996.09.21,1-0,,2405,
Olympiad-32,1996.09.21,1/2-1/2,2370,2440,
Olympiad-32,1996.09.21,1/2-1/2,2460,2280,
Olympiad-32,1996.09.21,0-1,2290,2430,
Olympiad-32,1996.09.21,1-0,2415,,
Olympiad-32,1996.09.23,1/2-1/2,2285,2310,
Olympiad-32,1996.09.23,0-1,2150,2255,
Olympiad-32,1996.09.23,1-0,,2145,
Olympiad-32,1996.09.23,1-0,2255,,
Olympiad-32,1996.09.23,0-1,2280,2255,
Olympiad-32,1996.09.23,1/2-1/2,2230,2280,
Olympiad-32,1996.09.23,0-1,,2220,
Olympiad-32,1996.09.23,1-0,2210,,
Olympiad-32,1996.09.23,1-0,2670,2535,
Olympiad-32,1996.09.23,1/2-1/2,2540,2580,
Olympiad-32,1996.09.23,1-0,2560,2485,
Olympiad-32,1996.09.23,1/2-1/2,2470,2445,
Olympiad-32,1996.09.23,1/2-1/2,2630,2590,
Olympiad-32,1996.09.23,1-0,2605,2595,
Olympiad-32,1996.09.23,1-0,2595,2525,
Olympiad-32,1996.09.23,1/2-1/2,2520,2540,
Olympiad-32,1996.09.23,1-0,2410,2430,
Olympiad-32,1996.09.23,0-1,2480,2385,
Olympiad-32,1996.09.23,1/2-1/2,2405,2490,
Olympiad-32,1996.09.23,0-1,2425,2410,
Olympiad-32,1996.09.23,1/2-1/2,2625,2455,
Olympiad-32,1996.09.23,0-1,2465,2590,
Olympiad-32,1996.09.23,1-0,2590,2325,
Olympiad-32,1996.09.23,0-1,2355,2565,
Olympiad-32,1996.09.23,1/2-1/2,2575,2535,
Olympiad-32,1996.09.23,1/2-1/2,2465,2500,
Olympiad-32,1996.09.23,1/2-1/2,2385,2465,
Olympiad-32,1996.09.23,1-0,2445,2400,
Olympiad-32,1996.09.23,1/2-1/2,2515,2505,
Olympiad-32,1996.09.23,0-1,2375,2520,
Olympiad-32,1996.09.23,1-0,2505,2370,
Olympiad-32,1996.09.23,1-0,2365,2350,
Olympiad-32,1996.09.23,1/2-1/2,2160,2375,
Olympiad-32,1996.09.23,1-0,2315,2185,
Olympiad-32,1996.09.23,1-0,,2175,
Olympiad-32,1996.09.23,1-0,2075,,
Olympiad-32,1996.09.23,1-0,2510,2525,
Olympiad-32,1996.09.23,1-0,2495,2460,
Olympiad-32,1996.09.23,1-0,2465,2370,
Olympiad-32,1996.09.23,1-0,2280,2255,
Olympiad-32,1996.09.23,1/2-1/2,,2240,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,0-1,2120,2245,
Olympiad-32,1996.09.23,1-0,2230,,
Olympiad-32,1996.09.23,1/2-1/2,2550,2475,
Olympiad-32,1996.09.23,0-1,2430,2520,
Olympiad-32,1996.09.23,1-0,2510,2390,
Olympiad-32,1996.09.23,1/2-1/2,2370,2465,
Olympiad-32,1996.09.23,0-1,2410,2245,
Olympiad-32,1996.09.23,1/2-1/2,2310,2355,
Olympiad-32,1996.09.23,1/2-1/2,2330,2215,
Olympiad-32,1996.09.23,0-1,2180,2355,
Olympiad-32,1996.09.23,1-0,2195,2040,
Olympiad-32,1996.09.23,0-1,2085,2215,
Olympiad-32,1996.09.23,0-1,,2165,
Olympiad-32,1996.09.23,0-1,,2150,
Olympiad-32,1996.09.23,1/2-1/2,2670,2660,
Olympiad-32,1996.09.23,1-0,2620,2670,
Olympiad-32,1996.09.23,0-1,2490,2420,
Olympiad-32,1996.09.23,1/2-1/2,2365,2505,
Olympiad-32,1996.09.23,0-1,2250,2300,
Olympiad-32,1996.09.23,0-1,2280,2095,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1/2-1/2,2750,2535,
Olympiad-32,1996.09.23,0-1,2545,2620,
Olympiad-32,1996.09.23,1/2-1/2,2575,2510,
Olympiad-32,1996.09.23,1/2-1/2,2475,2465,
Olympiad-32,1996.09.23,1/2-1/2,2530,2570,
Olympiad-32,1996.09.23,1-0,2560,2450,
Olympiad-32,1996.09.23,0-1,2390,2500,
Olympiad-32,1996.09.23,1-0,2480,2400,
Olympiad-32,1996.09.23,0-1,2080,2590,
Olympiad-32,1996.09.23,1-0,2420,2245,
Olympiad-32,1996.09.23,1-0,2335,2355,
Olympiad-32,1996.09.23,1-0,2305,,
Olympiad-32,1996.09.23,1/2-1/2,2610,2540,
Olympiad-32,1996.09.23,1/2-1/2,2505,2575,
Olympiad-32,1996.09.23,1/2-1/2,2580,2535,
Olympiad-32,1996.09.23,1/2-1/2,2490,2555,
Olympiad-32,1996.09.23,1-0,2565,2665,
Olympiad-32,1996.09.23,1-0,2600,2605,
Olympiad-32,1996.09.23,1/2-1/2,2535,2630,
Olympiad-32,1996.09.23,1/2-1/2,2620,2535,
Olympiad-32,1996.09.23,0-1,2170,,
Olympiad-32,1996.09.23,0-1,,,
Olympiad-32,1996.09.23,1/2-1/2,2205,2210,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,1-0,2785,2625,
Olympiad-32,1996.09.23,1/2-1/2,2545,2645,
Olympiad-32,1996.09.23,1-0,2650,2485,
Olympiad-32,1996.09.23,0-1,2490,2645,
Olympiad-32,1996.09.23,1-0,2515,2595,
Olympiad-32,1996.09.23,0-1,2530,2500,
Olympiad-32,1996.09.23,1/2-1/2,2490,2445,
Olympiad-32,1996.09.23,1/2-1/2,2445,2395,
Olympiad-32,1996.09.23,1/2-1/2,2365,2610,
Olympiad-32,1996.09.23,1/2-1/2,2450,2400,
Olympiad-32,1996.09.23,0-1,2220,2425,
Olympiad-32,1996.09.23,1-0,2385,2180,
Olympiad-32,1996.09.23,1-0,2560,2355,
Olympiad-32,1996.09.23,1/2-1/2,2385,2495,
Olympiad-32,1996.09.23,1-0,2500,2445,
Olympiad-32,1996.09.23,0-1,2350,2445,
Olympiad-32,1996.09.23,1-0,2495,2230,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,0-1,,,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1-0,2685,2695,
Olympiad-32,1996.09.23,1/2-1/2,2685,2640,
Olympiad-32,1996.09.23,1/2-1/2,2520,2625,
Olympiad-32,1996.09.23,0-1,2615,2525,
Olympiad-32,1996.09.23,1/2-1/2,2525,2385,
Olympiad-32,1996.09.23,1/2-1/2,2430,2520,
Olympiad-32,1996.09.23,1-0,2520,2400,
Olympiad-32,1996.09.23,1/2-1/2,2370,2515,
Olympiad-32,1996.09.23,1-0,2620,2545,
Olympiad-32,1996.09.23,1-0,2500,2480,
Olympiad-32,1996.09.23,0-1,2470,2490,
Olympiad-32,1996.09.23,1/2-1/2,2425,2450,
Olympiad-32,1996.09.23,1/2-1/2,2480,2665,
Olympiad-32,1996.09.23,1/2-1/2,2595,2535,
Olympiad-32,1996.09.23,1/2-1/2,2505,2615,
Olympiad-32,1996.09.23,1/2-1/2,2565,2525,
Olympiad-32,1996.09.23,1/2-1/2,2550,2585,
Olympiad-32,1996.09.23,1-0,2615,2445,
Olympiad-32,1996.09.23,0-1,2425,2515,
Olympiad-32,1996.09.23,1/2-1/2,2445,2375,
Olympiad-32,1996.09.23,0-1,,,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,0-1,2205,,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1/2-1/2,2175,,
Olympiad-32,1996.09.23,1-0,,2230,
Olympiad-32,1996.09.23,1/2-1/2,2170,,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1-0,2550,2370,
Olympiad-32,1996.09.23,0-1,2230,2470,
Olympiad-32,1996.09.23,1-0,2390,2120,
Olympiad-32,1996.09.23,0-1,2030,2380,
Olympiad-32,1996.09.23,1-0,2470,2305,
Olympiad-32,1996.09.23,0-1,2255,2550,
Olympiad-32,1996.09.23,1-0,2520,2190,
Olympiad-32,1996.09.23,1/2-1/2,2195,2530,
Olympiad-32,1996.09.23,1-0,2335,2340,
Olympiad-32,1996.09.23,0-1,2200,2280,
Olympiad-32,1996.09.23,1/2-1/2,2025,,
Olympiad-32,1996.09.23,1-0,2200,2240,
Olympiad-32,1996.09.23,1-0,2545,2380,
Olympiad-32,1996.09.23,0-1,,2365,
Olympiad-32,1996.09.23,1-0,2305,2260,
Olympiad-32,1996.09.23,0-1,2320,2320,
Olympiad-32,1996.09.23,1/2-1/2,2330,2410,
Olympiad-32,1996.09.23,1-0,2350,2185,
Olympiad-32,1996.09.23,1/2-1/2,2275,2320,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,0-1,,2095,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,1-0,2420,2210,
Olympiad-32,1996.09.23,1-0,,2180,
Olympiad-32,1996.09.23,1/2-1/2,2215,2270,
Olympiad-32,1996.09.23,0-1,2165,,
Olympiad-32,1996.09.23,1-0,,2470,
Olympiad-32,1996.09.23,1-0,2295,,
Olympiad-32,1996.09.23,1/2-1/2,,2190,
Olympiad-32,1996.09.23,1/2-1/2,,,
Olympiad-32,1996.09.23,1-0,2435,2540,
Olympiad-32,1996.09.23,1/2-1/2,2420,2425,
Olympiad-32,1996.09.23,0-1,2245,2375,
Olympiad-32,1996.09.23,1/2-1/2,2295,,
Olympiad-32,1996.09.23,0-1,2200,,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,1-0,,,
Olympiad-32,1996.09.23,0-1,,,
Olympiad-32,1996.09.23,1/2-1/2,2470,2490,
Olympiad-32,1996.09.23,1/2-1/2,2465,2525,
Olympiad-32,1996.09.23,1-0,2455,2425,
Olympiad-32,1996.09.23,1-0,2365,2435,
Olympiad-32,1996.09.23,1-0,2230,2350,
Olympiad-32,1996.09.23,1/2-1/2,2250,2145,
Olympiad-32,1996.09.23,0-1,,2295,
Olympiad-32,1996.09.23,1-0,2220,,
Olympiad-32,1996.09.23,1-0,2610,2600,
Olympiad-32,1996.09.23,1-0,2525,2440,
Olympiad-32,1996.09.23,0-1,2410,2470,
Olympiad-32,1996.09.23,0-1,2350,2450,
Olympiad-32,1996.09.23,0-1,2375,2290,
Olympiad-32,1996.09.23,0-1,2160,2310,
Olympiad-32,1996.09.23,1/2-1/2,2260,,
Olympiad-32,1996.09.23,0-1,,2100,
Olympiad-32,1996.09.23,1/2-1/2,2620,2535,
Olympiad-32,1996.09.23,1/2-1/2,2530,2510,
Olympiad-32,1996.09.23,0-1,2485,2450,
Olympiad-32,1996.09.23,1-0,2350,2420,
Olympiad-32,1996.09.23,1-0,2515,2540,
Olympiad-32,1996.09.23,0-1,2525,2510,
Olympiad-32,1996.09.23,1-0,2420,2510,
Olympiad-32,1996.09.23,1-0,2470,2435,
Olympiad-32,1996.09.23,1/2-1/2,2360,2250,
Olympiad-32,1996.09.23,1/2-1/2,2220,2260,
Olympiad-32,1996.09.23,1/2-1/2,2230,2235,
Olympiad-32,1996.09.23,1/2-1/2,2255,2135,
Olympiad-32,1996.09.23,0-1,2535,2610,
Olympiad-32,1996.09.23,1/2-1/2,2585,2520,
Olympiad-32,1996.09.23,1/2-1/2,2525,2605,
Olympiad-32,1996.09.23,1/2-1/2,2580,2500,
Olympiad-32,1996.09.23,1/2-1/2,2440,2410,
Olympiad-32,1996.09.23,1-0,2280,2195,
Olympiad-32,1996.09.23,1/2-1/2,2220,2290,
Olympiad-32,1996.09.23,1-0,,2120,
Olympiad-32,1996.09.23,1/2-1/2,2440,2460,
Olympiad-32,1996.09.23,0-1,2450,2460,
Olympiad-32,1996.09.23,1-0,2460,2200,
Olympiad-32,1996.09.23,1/2-1/2,2110,2430,
Olympiad-32,1996.09.23,1-0,2410,2230,
Olympiad-32,1996.09.23,0-1,2270,2190,
Olympiad-32,1996.09.23,1-0,2310,,
Olympiad-32,1996.09.23,0-1,2200,2230,
Olympiad-32,1996.09.23,0-1,2300,2490,
Olympiad-32,1996.09.23,1-0,2405,2300,
Olympiad-32,1996.09.23,1/2-1/2,2265,2205,
Olympiad-32,1996.09.23,1/2-1/2,2365,2165,
Olympiad-32,1996.09.24,0-1,,2010,
Olympiad-32,1996.09.24,1-0,2200,,
Olympiad-32,1996.09.24,1/2-1/2,,,
Olympiad-32,1996.09.24,1-0,,,
Olympiad-32,1996.09.24,0-1,2285,2330,
Olympiad-32,1996.09.24,1-0,2275,2255,
Olympiad-32,1996.09.24,1-0,2190,2175,
Olympiad-32,1996.09.24,0-1,,2190,
Olympiad-32,1996.09.24,1-0,2200,2255,
Olympiad-32,1996.09.24,1-0,2210,2210,
Olympiad-32,1996.09.24,1-0,,2220,
Olympiad-32,1996.09.24,1/2-1/2,,2200,
Olympiad-32,1996.09.24,1/2-1/2,2555,2610,
Olympiad-32,1996.09.24,0-1,2530,2540,
Olympiad-32,1996.09.24,1-0,2485,2525,
Olympiad-32,1996.09.24,1/2-1/2,2520,2485,
Olympiad-32,1996.09.24,1/2-1/2,2665,2630,
Olympiad-32,1996.09.24,1/2-1/2,2595,2550,
Olympiad-32,1996.09.24,0-1,2520,2540,
Olympiad-32,1996.09.24,1-0,2550,2545,
Olympiad-32,1996.09.24,1-0,2480,2365,
Olympiad-32,1996.09.24,0-1,2400,2490,
Olympiad-32,1996.09.24,1-0,2425,2220,
Olympiad-32,1996.09.24,0-1,2180,2380,
Olympiad-32,1996.09.24,1/2-1/2,2455,2445,
Olympiad-32,1996.09.24,0-1,2425,2465,
Olympiad-32,1996.09.24,1-0,2325,2375,
Olympiad-32,1996.09.24,1-0,2450,2310,
Olympiad-32,1996.09.24,1/2-1/2,2410,2500,
Olympiad-32,1996.09.24,0-1,2365,2190,
Olympiad-32,1996.09.24,1/2-1/2,2230,2385,
Olympiad-32,1996.09.24,1-0,2345,2190,
Olympiad-32,1996.09.24,0-1,2460,2505,
Olympiad-32,1996.09.24,0-1,2370,2450,
Olympiad-32,1996.09.24,1/2-1/2,2315,2380,
Olympiad-32,1996.09.24,0-1,2365,2110,
Olympiad-32,1996.09.24,0-1,,2160,
Olympiad-32,1996.09.24,1/2-1/2,2185,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1/2-1/2,2435,2510,
Olympiad-32,1996.09.24,1-0,2460,2385,
Olympiad-32,1996.09.24,0-1,2410,2465,
Olympiad-32,1996.09.24,1-0,2230,2370,
Olympiad-32,1996.09.24,1/2-1/2,,2240,
Olympiad-32,1996.09.24,1/2-1/2,,2210,
Olympiad-32,1996.09.24,0-1,2190,2245,
Olympiad-32,1996.09.24,0-1,2230,2110,
Olympiad-32,1996.09.24,1/2-1/2,2410,2410,
Olympiad-32,1996.09.24,1-0,2390,2350,
Olympiad-32,1996.09.24,1-0,2395,2330,
Olympiad-32,1996.09.24,1/2-1/2,2355,2320,
Olympiad-32,1996.09.24,1-0,2040,2130,
Olympiad-32,1996.09.24,0-1,,2085,
Olympiad-32,1996.09.24,1/2-1/2,2165,,
Olympiad-32,1996.09.24,1-0,,,
Olympiad-32,1996.09.24,1-0,2670,2480,
Olympiad-32,1996.09.24,0-1,2440,2670,
Olympiad-32,1996.09.24,1/2-1/2,2490,2425,
Olympiad-32,1996.09.24,1/2-1/2,2505,2505,
Olympiad-32,1996.09.24,1/2-1/2,2250,2175,
Olympiad-32,1996.09.24,1-0,,2095,
Olympiad-32,1996.09.24,0-1,,2170,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1/2-1/2,2475,2515,
Olympiad-32,1996.09.24,1-0,2500,2430,
Olympiad-32,1996.09.24,1-0,2390,2410,
Olympiad-32,1996.09.24,1/2-1/2,2490,2370,
Olympiad-32,1996.09.24,0-1,2535,2750,
Olympiad-32,1996.09.24,1/2-1/2,2620,2480,
Olympiad-32,1996.09.24,1/2-1/2,2515,2575,
Olympiad-32,1996.09.24,1-0,2465,2420,
Olympiad-32,1996.09.24,0-1,2245,2450,
Olympiad-32,1996.09.24,1-0,2435,2310,
Olympiad-32,1996.09.24,1-0,2275,2390,
Olympiad-32,1996.09.24,1-0,2400,2030,
Olympiad-32,1996.09.24,1-0,2535,2590,
Olympiad-32,1996.09.24,0-1,2420,2465,
Olympiad-32,1996.09.24,1-0,2465,2340,
Olympiad-32,1996.09.24,0-1,2305,2445,
Olympiad-32,1996.09.24,1/2-1/2,2540,2670,
Olympiad-32,1996.09.24,1-0,2580,2505,
Olympiad-32,1996.09.24,1/2-1/2,2535,2560,
Olympiad-32,1996.09.24,1/2-1/2,2550,2490,
Olympiad-32,1996.09.24,0-1,2335,2525,
Olympiad-32,1996.09.24,1/2-1/2,2495,2240,
Olympiad-32,1996.09.24,1/2-1/2,2280,2315,
Olympiad-32,1996.09.24,1-0,2280,2225,
Olympiad-32,1996.09.24,1/2-1/2,2685,2565,
Olympiad-32,1996.09.24,1/2-1/2,2535,2625,
Olympiad-32,1996.09.24,1-0,2615,2545,
Olympiad-32,1996.09.24,1-0,2540,2550,
Olympiad-32,1996.09.24,1/2-1/2,2535,2510,
Olympiad-32,1996.09.24,1-0,2470,2545,
Olympiad-32,1996.09.24,1/2-1/2,2510,2550,
Olympiad-32,1996.09.24,1/2-1/2,2520,2505,
Olympiad-32,1996.09.24,1/2-1/2,2545,2410,
Olympiad-32,1996.09.24,1-0,2385,2505,
Olympiad-32,1996.09.24,1-0,2485,2405,
Olympiad-32,1996.09.24,1/2-1/2,2410,2545,
Olympiad-32,1996.09.24,1-0,2530,2250,
Olympiad-32,1996.09.24,0-1,2220,2495,
Olympiad-32,1996.09.24,1-0,2445,2255,
Olympiad-32,1996.09.24,0-1,2085,2455,
Olympiad-32,1996.09.24,1-0,2385,2080,
Olympiad-32,1996.09.24,0-1,2330,2445,
Olympiad-32,1996.09.24,1/2-1/2,2350,2335,
Olympiad-32,1996.09.24,0-1,,2350,
Olympiad-32,1996.09.24,0-1,2230,2300,
Olympiad-32,1996.09.24,0-1,2300,,
Olympiad-32,1996.09.24,1-0,,2265,
Olympiad-32,1996.09.24,1-0,,,
Olympiad-32,1996.09.24,1/2-1/2,2660,2600,
Olympiad-32,1996.09.24,0-1,2655,2620,
Olympiad-32,1996.09.24,0-1,2495,2620,
Olympiad-32,1996.09.24,1-0,2560,2420,
Olympiad-32,1996.09.24,1/2-1/2,2375,2440,
Olympiad-32,1996.09.24,1/2-1/2,2195,2315,
Olympiad-32,1996.09.24,0-1,2175,2220,
Olympiad-32,1996.09.24,1-0,2310,2075,
Olympiad-32,1996.09.24,1/2-1/2,2560,2620,
Olympiad-32,1996.09.24,1/2-1/2,2560,2495,
Olympiad-32,1996.09.24,1/2-1/2,2500,2505,
Olympiad-32,1996.09.24,1-0,2450,2480,
Olympiad-32,1996.09.24,1-0,2665,2585,
Olympiad-32,1996.09.24,1/2-1/2,2615,2595,
Olympiad-32,1996.09.24,1-0,2615,2535,
Olympiad-32,1996.09.24,1/2-1/2,2445,2585,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1-0,2205,,
Olympiad-32,1996.09.24,0-1,2205,,
Olympiad-32,1996.09.24,1-0,,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1/2-1/2,,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1-0,2370,,
Olympiad-32,1996.09.24,1-0,2120,2230,
Olympiad-32,1996.09.24,1-0,2120,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,0-1,2305,2370,
Olympiad-32,1996.09.24,1/2-1/2,2410,2255,
Olympiad-32,1996.09.24,0-1,2195,2280,
Olympiad-32,1996.09.24,1-0,,2120,
Olympiad-32,1996.09.24,1/2-1/2,2530,2565,
Olympiad-32,1996.09.24,1-0,2560,2520,
Olympiad-32,1996.09.24,1-0,2525,2500,
Olympiad-32,1996.09.24,1/2-1/2,2480,2500,
Olympiad-32,1996.09.24,1-0,2475,2550,
Olympiad-32,1996.09.24,1-0,2470,2490,
Olympiad-32,1996.09.24,0-1,2405,2385,
Olympiad-32,1996.09.24,1-0,2380,2410,
Olympiad-32,1996.09.24,1/2-1/2,2470,2545,
Olympiad-32,1996.09.24,0-1,2350,2460,
Olympiad-32,1996.09.24,1-0,2455,2305,
Olympiad-32,1996.09.24,1/2-1/2,2320,2415,
Olympiad-32,1996.09.24,1-0,2610,2625,
Olympiad-32,1996.09.24,1/2-1/2,2595,2575,
Olympiad-32,1996.09.24,1-0,2580,2590,
Olympiad-32,1996.09.24,1/2-1/2,2575,2565,
Olympiad-32,1996.09.24,1/2-1/2,,2095,
Olympiad-32,1996.09.24,0-1,,2300,
Olympiad-32,1996.09.24,1-0,2280,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1-0,,,
Olympiad-32,1996.09.24,0-1,,2225,
Olympiad-32,1996.09.24,1-0,2270,,
Olympiad-32,1996.09.24,0-1,,2170,
Olympiad-32,1996.09.24,1-0,2470,2195,
Olympiad-32,1996.09.24,1/2-1/2,2215,2295,
Olympiad-32,1996.09.24,1/2-1/2,,2150,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1-0,2610,2435,
Olympiad-32,1996.09.24,0-1,2425,2450,
Olympiad-32,1996.09.24,1-0,2425,,
Olympiad-32,1996.09.24,0-1,2185,2420,
Olympiad-32,1996.09.24,1/2-1/2,2230,2290,
Olympiad-32,1996.09.24,1/2-1/2,2160,2145,
Olympiad-32,1996.09.24,1/2-1/2,,,
Olympiad-32,1996.09.24,0-1,,,
Olympiad-32,1996.09.24,1-0,2600,2600,
Olympiad-32,1996.09.24,1-0,2520,2525,
Olympiad-32,1996.09.24,1/2-1/2,2460,2505,
Olympiad-32,1996.09.24,0-1,2410,2470,
Olympiad-32,1996.09.24,1/2-1/2,2495,2375,
Olympiad-32,1996.09.24,0-1,2310,,
Olympiad-32,1996.09.24,1/2-1/2,2350,2260,
Olympiad-32,1996.09.24,1/2-1/2,2100,2265,
Olympiad-32,1996.09.24,1/2-1/2,2590,2640,
Olympiad-32,1996.09.24,1/2-1/2,2500,2605,
Olympiad-32,1996.09.24,1-0,2535,2425,
Olympiad-32,1996.09.24,1/2-1/2,2400,2520,
Olympiad-32,1996.09.24,0-1,2390,2360,
Olympiad-32,1996.09.24,1/2-1/2,2260,2275,
Olympiad-32,1996.09.24,1/2-1/2,2295,2265,
Olympiad-32,1996.09.24,1-0,2255,2220,
Olympiad-32,1996.09.24,0-1,2535,2730,
Olympiad-32,1996.09.24,1/2-1/2,2610,2530,
Olympiad-32,1996.09.24,0-1,2450,2555,
Olympiad-32,1996.09.24,0-1,2605,2350,
Olympiad-32,1996.09.24,1/2-1/2,2605,2440,
Olympiad-32,1996.09.24,1/2-1/2,2460,2540,
Olympiad-32,1996.09.24,1/2-1/2,2510,2460,
Olympiad-32,1996.09.24,1/2-1/2,2415,2470,
Olympiad-32,1996.09.24,1/2-1/2,2540,2490,
Olympiad-32,1996.09.24,0-1,2365,2435,
Olympiad-32,1996.09.24,1-0,2420,2335,
Olympiad-32,1996.09.24,0-1,2310,2410,
Olympiad-32,1996.09.24,1-0,2380,2420,
Olympiad-32,1996.09.24,1-0,2180,2305,
Olympiad-32,1996.09.24,1-0,,2215,
Olympiad-32,1996.09.24,1-0,,2260,
Olympiad-32,1996.09.24,1/2-1/2,2685,2785,
Olympiad-32,1996.09.24,1/2-1/2,2765,2640,
Olympiad-32,1996.09.24,1/2-1/2,2570,2650,
Olympiad-32,1996.09.24,1-0,2655,2525,
Olympiad-32,1996.09.24,1/2-1/2,2610,2620,
Olympiad-32,1996.09.24,1-0,2510,2530,
Olympiad-32,1996.09.24,1/2-1/2,2440,2485,
Olympiad-32,1996.09.24,0-1,2415,2450,
Olympiad-32,1996.09.24,0-1,2140,2170,
Olympiad-32,1996.09.24,1-0,,2270,
Olympiad-32,1996.09.24,1/2-1/2,2200,2205,
Olympiad-32,1996.09.24,1/2-1/2,,,
Olympiad-32,1996.09.24,1-0,2310,2280,
Olympiad-32,1996.09.24,0-1,2280,2190,
Olympiad-32,1996.09.24,1-0,2260,,
Olympiad-32,1996.09.24,0-1,,2255,
Olympiad-32,1996.09.25,1-0,,,
Olympiad-32,1996.09.25,0-1,,,
Olympiad-32,1996.09.25,1/2-1/2,,2205,
Olympiad-32,1996.09.25,0-1,,,
Olympiad-32,1996.09.25,1-0,2370,2190,
Olympiad-32,1996.09.25,1/2-1/2,,2230,
Olympiad-32,1996.09.25,0-1,2120,,
Olympiad-32,1996.09.25,0-1,2190,,
Olympiad-32,1996.09.25,0-1,2230,2495,
Olympiad-32,1996.09.25,1-0,,2220,
Olympiad-32,1996.09.25,1-0,2210,2265,
Olympiad-32,1996.09.25,0-1,,,
Olympiad-32,1996.09.25,0-1,2620,2555,
Olympiad-32,1996.09.25,1/2-1/2,2535,2560,
Olympiad-32,1996.09.25,1-0,2480,2485,
Olympiad-32,1996.09.25,0-1,2470,2470,
Olympiad-32,1996.09.25,1-0,2630,2615,
Olympiad-32,1996.09.25,1/2-1/2,2575,2595,
Olympiad-32,1996.09.25,1/2-1/2,2540,2580,
Olympiad-32,1996.09.25,1-0,2555,2550,
Olympiad-32,1996.09.25,1-0,2605,2480,
Olympiad-32,1996.09.25,1/2-1/2,2490,2525,
Olympiad-32,1996.09.25,0-1,2510,2380,
Olympiad-32,1996.09.25,0-1,2390,2470,
Olympiad-32,1996.09.25,1/2-1/2,2475,2455,
Olympiad-32,1996.09.25,1-0,2465,2430,
Olympiad-32,1996.09.25,1/2-1/2,2390,2355,
Olympiad-32,1996.09.25,1-0,2300,2370,
Olympiad-32,1996.09.25,1/2-1/2,2575,2545,
Olympiad-32,1996.09.25,1/2-1/2,2365,2500,
Olympiad-32,1996.09.25,1-0,2385,2320,
Olympiad-32,1996.09.25,0-1,2260,2345,
Olympiad-32,1996.09.25,1/2-1/2,2505,2475,
Olympiad-32,1996.09.25,0-1,2490,2370,
Olympiad-32,1996.09.25,1/2-1/2,2380,2405,
Olympiad-32,1996.09.25,1-0,2410,2365,
Olympiad-32,1996.09.25,1-0,2365,2160,
Olympiad-32,1996.09.25,0-1,2185,2400,
Olympiad-32,1996.09.25,1-0,2220,,
Olympiad-32,1996.09.25,0-1,,2180,
