Event,Date,Result,WhiteElo,BlackElo,ECO,TimeControl
GMA-qual f,1990.01.01,1/2-1/2,2610,2585,E25,
GMA-qual f,1990.01.01,0-1,2640,2590,A87,
GMA-qual f,1990.01.01,1/2-1/2,2600,2605,E38,
GMA-qual f,1990.01.01,1/2-1/2,2595,2620,A88,
GMA-qual f,1990.01.01,1-0,2615,2585,E12,
GMA-qual f,1990.01.01,1/2-1/2,2610,2545,E05,
GMA-qual f,1990.01.01,0-1,2560,2610,D37,
GMA-qual f,1990.01.01,1/2-1/2,2600,2645,A87,
GMA-qual f,1990.01.01,1-0,2555,2610,A46,
GMA-qual f,1990.01.01,1/2-1/2,2570,2665,B66,
GMA-qual f,1990.01.01,1-0,2605,2560,B93,
GMA-qual f,1990.01.01,1/2-1/2,2585,2565,A14,
GMA-qual f,1990.01.01,1/2-1/2,2605,2570,A40,
GMA-qual f,1990.01.01,1/2-1/2,2590,2615,E30,
GMA-qual f,1990.01.01,1/2-1/2,2585,2555,C13,
GMA-qual f,1990.01.01,1/2-1/2,2565,2640,C78,
GMA-qual f,1990.01.01,1/2-1/2,2620,2600,C18,
GMA-qual f,1990.01.01,0-1,2605,2610,A42,
GMA-qual f,1990.01.01,1/2-1/2,2645,2595,D45,
GMA-qual f,1990.01.01,1/2-1/2,2560,2585,D76,
GMA-qual f,1990.01.01,1/2-1/2,2580,2555,B08,
GMA-qual f,1990.01.01,1/2-1/2,2545,2550,E69,
GMA-qual f,1990.01.01,1-0,2610,2540,E97,
GMA-qual f,1990.01.01,1/2-1/2,2595,2560,D10,
GMA-qual f,1990.01.01,1/2-1/2,2585,2600,B08,
GMA-qual f,1990.01.01,1/2-1/2,2610,2605,B66,
GMA-qual f,1990.01.01,0-1,2570,2610,A41,
GMA-qual f,1990.01.01,0-1,2565,2605,E05,
GMA-qual f,1990.01.01,1-0,2550,2565,C09,
GMA-qual f,1990.01.01,1/2-1/2,2610,2610,A16,
GMA-qual f,1990.01.01,1-0,2640,2570,C08,
GMA-qual f,1990.01.01,1/2-1/2,2600,2645,A48,
GMA-qual f,1990.01.01,1/2-1/2,2595,2600,D11,
GMA-qual f,1990.01.01,1/2-1/2,2615,2605,E12,
GMA-qual f,1990.01.01,1/2-1/2,2610,2565,A33,
GMA-qual f,1990.01.01,1-0,2560,2605,D39,
GMA-qual f,1990.01.01,1/2-1/2,2555,2665,A49,
GMA-qual f,1990.01.01,1-0,2610,2560,A73,
GMA-qual f,1990.01.01,1-0,2570,2595,A26,
GMA-qual f,1990.01.01,0-1,2605,2590,C14,
GMA-qual f,1990.01.01,1/2-1/2,2555,2545,A36,
GMA-qual f,1990.01.01,1/2-1/2,2605,2585,A33,
GMA-qual f,1990.01.01,1/2-1/2,2590,2610,B07,
GMA-qual f,1990.01.01,1/2-1/2,2585,2600,C11,
GMA-qual f,1990.01.01,1-0,2565,2585,B04,
GMA-qual f,1990.01.01,1/2-1/2,2620,2560,C89,
GMA-qual f,1990.01.01,1-0,2570,2555,D53,
GMA-qual f,1990.01.01,0-1,2645,2570,A36,
GMA-qual f,1990.01.01,1/2-1/2,2665,2550,D45,
GMA-qual f,1990.01.01,1-0,2580,2580,A21,
GMA-qual f,1990.01.01,1-0,2605,2605,E55,
GMA-qual f,1990.01.01,1-0,2595,2555,B09,
GMA-qual f,1990.01.01,1/2-1/2,2585,2640,C88,
GMA-qual f,1990.01.01,1/2-1/2,2610,2615,E92,
GMA-qual f,1990.01.01,1/2-1/2,2540,2565,C09,
GMA-qual f,1990.01.01,1/2-1/2,2605,2595,A07,
GMA-qual f,1990.01.01,1/2-1/2,2550,2565,A62,
GMA-qual f,1990.01.01,1/2-1/2,2640,2585,E15,
GMA-qual f,1990.01.01,1/2-1/2,2600,2570,E00,
GMA-qual f,1990.01.01,1/2-1/2,2620,2585,B85,
GMA-qual f,1990.01.01,0-1,2595,2610,E15,
GMA-qual f,1990.01.01,1/2-1/2,2615,2610,D37,
GMA-qual f,1990.01.01,1/2-1/2,2610,2595,A25,
GMA-qual f,1990.01.01,1-0,2560,2600,C18,
GMA-qual f,1990.01.01,0-1,2605,2590,A86,
GMA-qual f,1990.01.01,0-1,2570,2610,C07,
GMA-qual f,1990.01.01,1/2-1/2,2605,2665,B66,
GMA-qual f,1990.01.01,1/2-1/2,2585,2545,B36,
GMA-qual f,1990.01.01,1/2-1/2,2540,2570,C67,
GMA-qual f,1990.01.01,1-0,2565,2555,A81,
GMA-qual f,1990.01.01,1/2-1/2,2590,2610,D14,
GMA-qual f,1990.01.01,1-0,2585,2570,C13,
GMA-qual f,1990.01.01,1-0,2565,2600,B09,
GMA-qual f,1990.01.01,1/2-1/2,2570,2620,A81,
GMA-qual f,1990.01.01,1/2-1/2,2580,2570,D18,
GMA-qual f,1990.01.01,0-1,2605,2595,D45,
GMA-qual f,1990.01.01,1-0,2645,2640,D37,
GMA-qual f,1990.01.01,1/2-1/2,2560,2615,C07,
GMA-qual f,1990.01.01,1-0,2600,2550,A14,
GMA-qual f,1990.01.01,1/2-1/2,2610,2605,E15,
GMA-qual f,1990.01.01,1-0,2595,2605,A36,
GMA-qual f,1990.01.01,0-1,2585,2665,A10,
GMA-qual f,1990.01.01,1/2-1/2,2555,2540,C00,
GMA-qual f,1990.01.01,0-1,2605,2610,A25,
GMA-qual f,1990.01.01,0-1,2550,2605,D58,
GMA-qual f,1990.01.01,1/2-1/2,2610,2605,D14,
GMA-qual f,1990.01.01,1/2-1/2,2585,2560,B19,
GMA-qual f,1990.01.01,1/2-1/2,2595,2595,B15,
GMA-qual f,1990.01.01,1-0,2580,2560,D27,
GMA-qual f,1990.01.01,1/2-1/2,2615,2565,E25,
GMA-qual f,1990.01.01,1/2-1/2,2610,2620,A88,
GMA-qual f,1990.01.01,1-0,2645,2590,E52,
GMA-qual f,1990.01.01,1-0,2665,2600,B07,
GMA-qual f,1990.01.01,1/2-1/2,2570,2585,B80,
GMA-qual f,1990.01.01,1/2-1/2,2605,2545,B35,
GMA-qual f,1990.01.01,1/2-1/2,2610,2610,A33,
GMA-qual f,1990.01.01,1-0,2540,2580,B00,
GMA-qual f,1990.01.01,1/2-1/2,2570,2555,E68,
GMA-qual f,1990.01.01,1/2-1/2,2590,2665,D91,
GMA-qual f,1990.01.01,1/2-1/2,2565,2610,C60,
GMA-qual f,1990.01.01,0-1,2620,2640,C78,
GMA-qual f,1990.01.01,1/2-1/2,2570,2595,D13,
GMA-qual f,1990.01.01,1/2-1/2,2560,2570,A30,
GMA-qual f,1990.01.01,1-0,2560,2610,E18,
GMA-qual f,1990.01.01,1-0,2600,2570,A40,
GMA-qual f,1990.01.01,1/2-1/2,2555,2540,E18,
GMA-qual f,1990.01.01,1/2-1/2,2610,2615,A39,
GMA-qual f,1990.01.01,1/2-1/2,2605,2585,E52,
GMA-qual f,1990.01.01,1/2-1/2,2595,2600,D47,
GMA-qual f,1990.01.01,1/2-1/2,2585,2605,B83,
GMA-qual f,1990.01.01,1/2-1/2,2610,2645,E15,
GMA-qual f,1990.01.01,0-1,2555,2550,A24,
GMA-qual f,1990.01.01,1/2-1/2,2585,2580,E12,
Haninge,1990.01.01,1/2-1/2,2630,2550,D12,
Haninge,1990.01.01,0-1,2560,2595,D02,
Haninge,1990.01.01,1/2-1/2,2730,2610,E15,
Haninge,1990.01.01,1-0,2620,2560,D76,
Haninge,1990.01.01,1-0,2595,2730,A20,
Haninge,1990.01.01,1/2-1/2,2550,2605,B82,
Haninge,1990.01.01,1/2-1/2,2560,2550,A39,
Haninge,1990.01.01,1/2-1/2,2730,2620,E18,
Haninge,1990.01.01,1/2-1/2,2605,2610,B93,
Haninge,1990.01.01,1-0,2630,2560,D02,
Haninge,1990.01.01,1-0,2595,2605,A36,
Haninge,1990.01.01,1/2-1/2,2550,2610,B85,
Haninge,1990.01.01,0-1,2550,2730,D79,
Haninge,1990.01.01,1-0,2730,2630,E32,
Haninge,1990.01.01,1/2-1/2,2610,2595,A27,
Haninge,1990.01.01,1/2-1/2,2605,2620,B09,
Haninge,1990.01.01,1-0,2620,2610,A38,
Haninge,1990.01.01,0-1,2550,2595,B09,
Haninge,1990.01.01,1/2-1/2,2550,2605,A34,
Haninge,1990.01.01,1/2-1/2,2560,2550,A17,
Haninge,1990.01.01,1-0,2610,2550,E17,
Haninge,1990.01.01,1/2-1/2,2605,2630,B36,
Haninge,1990.01.01,1/2-1/2,2595,2620,A28,
Haninge,1990.01.01,1-0,2630,2610,E18,
Haninge,1990.01.01,1/2-1/2,2560,2730,E19,
Haninge,1990.01.01,1/2-1/2,2550,2620,C07,
Haninge,1990.01.01,0-1,2550,2595,A09,
Haninge,1990.01.01,1-0,2620,2550,E17,
Haninge,1990.01.01,1-0,2730,2550,A13,
Haninge,1990.01.01,1/2-1/2,2595,2630,D53,
Haninge,1990.01.01,1/2-1/2,2630,2620,D27,
Haninge,1990.01.01,1/2-1/2,2560,2605,E15,
Haninge,1990.01.01,1/2-1/2,2550,2550,B85,
Haninge,1990.01.01,1/2-1/2,2610,2560,D02,
Haninge,1990.01.01,1/2-1/2,2605,2730,B19,
Haninge,1990.01.01,0-1,2550,2630,A37,
Paris-ch op,1990.01.01,1/2-1/2,2595,2540,E18,
Paris-ch op,1990.01.01,1-0,2545,2545,A16,
Paris-ch op,1990.01.01,1/2-1/2,2545,2545,C93,
Paris-ch op,1990.01.01,1/2-1/2,2555,2570,A70,
Paris-ch op,1990.01.01,1-0,2555,2540,A90,
Paris-ch op,1990.01.01,0-1,2570,2540,B33,
Paris-ch op,1990.01.01,1/2-1/2,2540,2555,E99,
Paris-ch op,1990.01.01,1/2-1/2,2545,2555,E08,
Paris-ch op,1990.01.01,0-1,2555,2545,A00,
Paris-ch op,1990.01.01,1/2-1/2,2555,2555,D11,
Paris-ch op,1990.01.01,0-1,2550,2555,B25,
Paris-ch op,1990.01.01,1-0,2540,2545,E76,
Paris-ch op,1990.01.01,1/2-1/2,2540,2545,E32,
Paris-ch op,1990.01.01,1/2-1/2,2540,2545,D03,
Rotterdam,1990.01.01,1/2-1/2,2645,2625,A85,
Rotterdam,1990.01.01,1-0,2645,2635,A85,
Rotterdam,1990.01.01,1-0,2645,2680,E33,
Rotterdam,1990.01.01,1-0,2625,2645,A81,
Rotterdam,1990.01.01,1-0,2625,2635,A25,
Rotterdam,1990.01.01,1/2-1/2,2625,2680,A33,
Rotterdam,1990.01.01,1/2-1/2,2635,2645,C13,
Rotterdam,1990.01.01,1/2-1/2,2635,2625,C13,
Rotterdam,1990.01.01,1/2-1/2,2635,2680,B63,
Rotterdam,1990.01.01,1/2-1/2,2680,2645,C11,
Rotterdam,1990.01.01,1/2-1/2,2680,2625,E20,
Rotterdam,1990.01.01,1-0,2680,2635,B32,
USA-ch playoff,1990.05.10,1/2-1/2,2565,2580,C67,
USA-ch playoff,1990.05.15,1/2-1/2,2580,2565,A00,
Berlin Mephisto 1st,1990.05.17,1/2-1/2,2540,2560,A41,
YUG-Cup 33rd,1990.05.19,1/2-1/2,2550,2575,B20,
Far East Bank op,1990.06.02,1-0,2555,2550,C65,
Debrecen,1990.01.01,1-0,2560,2550,B84,
Debrecen,1990.01.01,1/2-1/2,2550,2600,D46,
Debrecen,1990.01.01,1/2-1/2,2600,2560,A26,
Debrecen,1990.01.01,1-0,2595,2550,D71,
Debrecen,1990.01.01,1/2-1/2,2560,2595,B07,
Debrecen,1990.01.01,1-0,2550,2560,D76,
Debrecen,1990.01.01,1/2-1/2,2570,2570,D31,
Debrecen,1990.01.01,1/2-1/2,2550,2570,E15,
Debrecen,1990.01.01,1/2-1/2,2570,2600,D13,
Debrecen,1990.01.01,1-0,2570,2550,B97,
Debrecen,1990.01.01,1/2-1/2,2600,2570,E39,
Debrecen,1990.01.01,1/2-1/2,2595,2570,A33,
Debrecen,1990.01.01,1/2-1/2,2570,2550,E32,
Debrecen,1990.01.01,1/2-1/2,2550,2600,D36,
Debrecen,1990.01.01,1/2-1/2,2570,2595,B09,
Debrecen,1990.01.01,1/2-1/2,2595,2550,E04,
Debrecen,1990.01.01,1/2-1/2,2560,2570,C10,
Debrecen,1990.01.01,1/2-1/2,2550,2570,D14,
Debrecen,1990.01.01,1/2-1/2,2600,2595,E12,
Debrecen,1990.01.01,1/2-1/2,2550,2550,E81,
Debrecen,1990.01.01,1/2-1/2,2570,2560,C13,
Marseille,1990.01.01,1/2-1/2,2590,2600,E13,
Marseille,1990.01.01,0-1,2560,2590,A87,
Marseille,1990.01.01,1-0,2590,2540,B09,
Marseille,1990.01.01,1/2-1/2,2600,2560,A70,
Interzonal-15,1990.01.01,1-0,2560,2680,C19,
Interzonal-15,1990.01.01,1-0,2655,2555,D38,
Interzonal-15,1990.01.01,1/2-1/2,2680,2560,E12,
Interzonal-15,1990.01.01,1-0,2650,2550,A48,
Interzonal-15,1990.01.01,0-1,2550,2655,E32,
Interzonal-15,1990.01.01,1/2-1/2,2635,2540,E91,
Interzonal-15,1990.01.01,0-1,2545,2640,B06,
Interzonal-15,1990.01.01,1-0,2560,2610,C11,
Interzonal-15,1990.01.01,1/2-1/2,2560,2635,E18,
Interzonal-15,1990.01.01,1/2-1/2,2580,2655,A37,
Interzonal-15,1990.01.01,1-0,2640,2580,D34,
Interzonal-15,1990.01.01,1/2-1/2,2600,2570,C13,
Interzonal-15,1990.01.01,1/2-1/2,2575,2650,D45,
Interzonal-15,1990.01.01,1-0,2590,2560,E14,
Interzonal-15,1990.01.01,1/2-1/2,2655,2590,A41,
Interzonal-15,1990.01.01,0-1,2540,2680,B96,
Interzonal-15,1990.01.01,1-0,2590,2630,C09,
Interzonal-15,1990.01.01,1-0,2600,2655,A40,
Interzonal-15,1990.01.01,1/2-1/2,2560,2570,B44,
Interzonal-15,1990.01.01,1/2-1/2,2560,2590,C87,
Interzonal-15,1990.01.01,1-0,2615,2550,B85,
Interzonal-15,1990.01.01,1/2-1/2,2655,2600,E12,
Interzonal-15,1990.01.01,1-0,2680,2610,B38,
Interzonal-15,1990.01.01,0-1,2650,2600,A47,
Interzonal-15,1990.01.01,0-1,2615,2580,D37,
Interzonal-15,1990.01.01,1/2-1/2,2630,2585,E55,
Interzonal-15,1990.01.01,1-0,2570,2615,E42,
Interzonal-15,1990.01.01,1-0,2600,2640,A87,
Interzonal-15,1990.01.01,1/2-1/2,2635,2575,D31,
Interzonal-15,1990.01.01,0-1,2545,2680,C07,
Interzonal-15,1990.01.01,0-1,2555,2635,A41,
Interzonal-15,1990.01.01,1/2-1/2,2615,2615,A90,
Interzonal-15,1990.01.01,1/2-1/2,2580,2680,A29,
Interzonal-15,1990.01.01,1-0,2640,2595,A57,
Interzonal-15,1990.01.01,1/2-1/2,2585,2655,B06,
Interzonal-15,1990.01.01,1-0,2680,2560,E38,
Interzonal-15,1990.01.01,1-0,2570,2590,A41,
Interzonal-15,1990.01.01,1/2-1/2,2600,2630,B70,
Interzonal-15,1990.01.01,1-0,2575,2560,E17,
Interzonal-15,1990.01.01,1-0,2590,2600,D53,
Interzonal-15,1990.01.01,1/2-1/2,2655,2560,E15,
Interzonal-15,1990.01.01,1-0,2600,2600,B09,
Interzonal-15,1990.01.01,1-0,2545,2570,B06,
Interzonal-15,1990.01.01,0-1,2590,2615,B82,
Interzonal-15,1990.01.01,1-0,2600,2630,D59,
Interzonal-15,1990.01.01,1/2-1/2,2560,2615,C11,
Interzonal-15,1990.01.01,1-0,2615,2570,A08,
Interzonal-15,1990.01.01,1/2-1/2,2655,2575,C03,
Interzonal-15,1990.01.01,1-0,2680,2570,E12,
Interzonal-15,1990.01.01,1/2-1/2,2580,2640,C11,
Interzonal-15,1990.01.01,1/2-1/2,2615,2585,C83,
Interzonal-15,1990.01.01,1-0,2630,2600,D86,
Interzonal-15,1990.01.01,1-0,2595,2545,E94,
Interzonal-15,1990.01.01,0-1,2600,2680,A81,
Interzonal-15,1990.01.01,1/2-1/2,2590,2600,E14,
Interzonal-15,1990.01.01,1/2-1/2,2635,2600,A36,
Interzonal-15,1990.01.01,1-0,2580,2540,D31,
Interzonal-15,1990.01.01,1/2-1/2,2610,2560,B56,
Interzonal-15,1990.01.01,1/2-1/2,2600,2550,D94,
Interzonal-15,1990.01.01,1-0,2640,2600,E46,
Interzonal-15,1990.01.01,1/2-1/2,2585,2635,C42,
Interzonal-15,1990.01.01,1-0,2680,2590,C66,
Interzonal-15,1990.01.01,1/2-1/2,2570,2615,A90,
Interzonal-15,1990.01.01,1/2-1/2,2600,2615,B10,
Interzonal-15,1990.01.01,1/2-1/2,2575,2630,E16,
Interzonal-15,1990.01.01,0-1,2595,2560,E38,
Interzonal-15,1990.01.01,1/2-1/2,2600,2680,B93,
Interzonal-15,1990.01.01,1/2-1/2,2580,2600,D16,
Interzonal-15,1990.01.01,1/2-1/2,2615,2580,B22,
Interzonal-15,1990.01.01,1/2-1/2,2590,2570,B54,
Interzonal-15,1990.01.01,0-1,2560,2630,C18,
Interzonal-15,1990.01.01,1/2-1/2,2560,2600,B93,
Interzonal-15,1990.01.01,1-0,2615,2575,C18,
Interzonal-15,1990.01.01,1/2-1/2,2560,2655,A17,
Interzonal-15,1990.01.01,1-0,2655,2580,A21,
Interzonal-15,1990.01.01,1/2-1/2,2680,2680,D85,
Interzonal-15,1990.01.01,0-1,2580,2615,D46,
Interzonal-15,1990.01.01,1-0,2630,2570,A33,
Interzonal-15,1990.01.01,0-1,2550,2610,A21,
Interzonal-15,1990.01.01,0-1,2590,2615,A17,
Interzonal-15,1990.01.01,1/2-1/2,2600,2640,C13,
Interzonal-15,1990.01.01,1-0,2610,2585,C86,
Interzonal-15,1990.01.01,1/2-1/2,2580,2595,C84,
Interzonal-15,1990.01.01,1/2-1/2,2610,2635,D41,
Interzonal-15,1990.01.01,1/2-1/2,2615,2680,E18,
Interzonal-15,1990.01.01,1/2-1/2,2560,2600,A05,
Interzonal-15,1990.01.01,1/2-1/2,2550,2595,A35,
Interzonal-15,1990.01.01,1/2-1/2,2600,2580,A30,
Interzonal-15,1990.01.01,1-0,2640,2615,A85,
Interzonal-15,1990.01.01,1-0,2585,2580,E90,
Interzonal-15,1990.01.01,1/2-1/2,2680,2630,C09,
Interzonal-15,1990.01.01,1/2-1/2,2615,2560,A70,
Interzonal-15,1990.01.01,1/2-1/2,2575,2590,E15,
Interzonal-15,1990.01.01,1-0,2600,2610,D58,
Interzonal-15,1990.01.01,0-1,2630,2570,A26,
Interzonal-15,1990.01.01,1/2-1/2,2615,2600,A02,
Interzonal-15,1990.01.01,0-1,2545,2650,C76,
Interzonal-15,1990.01.01,0-1,2600,2550,D71,
Interzonal-15,1990.01.01,1-0,2560,2615,B82,
Interzonal-15,1990.01.01,1-0,2615,2600,B72,
Interzonal-15,1990.01.01,1-0,2680,2600,D16,
Interzonal-15,1990.01.01,1/2-1/2,2580,2610,A17,
Interzonal-15,1990.01.01,1/2-1/2,2640,2680,D85,
Interzonal-15,1990.01.01,0-1,2650,2540,A80,
Interzonal-15,1990.01.01,1/2-1/2,2630,2615,D43,
Interzonal-15,1990.01.01,1/2-1/2,2570,2615,E42,
Interzonal-15,1990.01.01,0-1,2590,2585,E14,
Interzonal-15,1990.01.01,1-0,2610,2575,C18,
Interzonal-15,1990.01.01,1/2-1/2,2580,2560,B66,
Interzonal-15,1990.01.01,1-0,2610,2570,B47,
Interzonal-15,1990.01.01,0-1,2555,2580,E76,
Interzonal-15,1990.01.01,1/2-1/2,2615,2600,E25,
Interzonal-15,1990.01.01,1/2-1/2,2550,2590,A30,
Interzonal-15,1990.01.01,1/2-1/2,2680,2640,E07,
Interzonal-15,1990.01.01,1-0,2585,2560,E44,
Interzonal-15,1990.01.01,1/2-1/2,2680,2615,C08,
Interzonal-15,1990.01.01,1/2-1/2,2600,2580,B77,
Interzonal-15,1990.01.01,1/2-1/2,2600,2615,E17,
Interzonal-15,1990.01.01,1-0,2610,2635,B12,
Interzonal-15,1990.01.01,1/2-1/2,2570,2650,D03,
Interzonal-15,1990.01.01,1/2-1/2,2540,2560,B83,
Interzonal-15,1990.01.01,0-1,2630,2580,E97,
Interzonal-15,1990.01.01,1-0,2615,2655,B44,
Interzonal-15,1990.01.01,1-0,2590,2575,C03,
Interzonal-15,1990.01.01,1/2-1/2,2560,2600,C19,
Interzonal-15,1990.01.01,1/2-1/2,2615,2585,C97,
Interzonal-15,1990.01.01,1/2-1/2,2615,2610,A85,
Interzonal-15,1990.01.01,1/2-1/2,2560,2570,E48,
Interzonal-15,1990.01.01,1-0,2580,2600,B66,
Interzonal-15,1990.01.01,1/2-1/2,2640,2615,A37,
Interzonal-15,1990.01.01,1/2-1/2,2630,2680,E94,
Interzonal-15,1990.01.01,0-1,2570,2580,E63,
Interzonal-15,1990.01.01,0-1,2595,2610,A53,
Interzonal-15,1990.01.01,1/2-1/2,2600,2680,C95,
Interzonal-15,1990.01.01,1/2-1/2,2635,2550,D91,
Interzonal-15,1990.01.01,0-1,2580,2600,B14,
Interzonal-15,1990.01.01,1-0,2610,2640,C02,
Interzonal-15,1990.01.01,1/2-1/2,2560,2545,B44,
Interzonal-15,1990.01.01,1/2-1/2,2615,2600,B83,
Interzonal-15,1990.01.01,1-0,2655,2560,A39,
Interzonal-15,1990.01.01,1/2-1/2,2550,2580,E97,
Interzonal-15,1990.01.01,1/2-1/2,2585,2615,C01,
Interzonal-15,1990.01.01,1-0,2680,2615,B07,
Interzonal-15,1990.01.01,1/2-1/2,2600,2590,A30,
Interzonal-15,1990.01.01,1/2-1/2,2600,2580,D58,
Interzonal-15,1990.01.01,1/2-1/2,2550,2555,D33,
Interzonal-15,1990.01.01,1/2-1/2,2610,2630,C10,
Interzonal-15,1990.01.01,1/2-1/2,2570,2570,B44,
Interzonal-15,1990.01.01,1/2-1/2,2615,2680,B96,
Interzonal-15,1990.01.01,0-1,2590,2600,C92,
Interzonal-15,1990.01.01,1/2-1/2,2600,2570,E16,
Interzonal-15,1990.01.01,1/2-1/2,2610,2680,C42,
Interzonal-15,1990.01.01,1/2-1/2,2560,2600,D37,
Interzonal-15,1990.01.01,1/2-1/2,2615,2615,E20,
Interzonal-15,1990.01.01,1-0,2680,2655,E12,
Interzonal-15,1990.01.01,0-1,2640,2610,C01,
Interzonal-15,1990.01.01,1/2-1/2,2615,2580,B66,
Interzonal-15,1990.01.01,1/2-1/2,2630,2615,A88,
Interzonal-15,1990.01.01,1/2-1/2,2600,2585,C92,
Interzonal-15,1990.01.01,1/2-1/2,2580,2575,E09,
Altensteig,1990.01.01,1/2-1/2,2545,2600,D39,
BCF-ch 77th,1990.01.01,1/2-1/2,2555,2610,C54,
Biel,1990.01.01,1/2-1/2,2630,2560,D02,
Biel,1990.01.01,1-0,2730,2595,C67,
Biel,1990.01.01,1/2-1/2,2610,2570,E17,
Biel,1990.01.01,1-0,2630,2610,A33,
Biel,1990.01.01,1/2-1/2,2560,2595,C67,
Biel,1990.01.01,1/2-1/2,2545,2730,A46,
Biel,1990.01.01,1-0,2730,2570,E69,
Biel,1990.01.01,0-1,2595,2545,E16,
Biel,1990.01.01,1/2-1/2,2610,2560,A73,
Biel,1990.01.01,1/2-1/2,2630,2730,E19,
Biel,1990.01.01,1/2-1/2,2560,2545,B15,
Biel,1990.01.01,1/2-1/2,2570,2595,A41,
Biel,1990.01.01,1/2-1/2,2545,2570,E15,
Biel,1990.01.01,1-0,2730,2610,E15,
Biel,1990.01.01,1/2-1/2,2595,2630,A37,
Biel,1990.01.01,1/2-1/2,2630,2545,D02,
Biel,1990.01.01,1-0,2560,2570,B47,
Biel,1990.01.01,0-1,2610,2595,A41,
Biel,1990.01.01,1/2-1/2,2545,2610,B22,
Biel,1990.01.01,1-0,2730,2560,A61,
Biel,1990.01.01,1/2-1/2,2570,2630,E43,
Biel,1990.01.01,1/2-1/2,2560,2630,C11,
Biel,1990.01.01,1/2-1/2,2570,2610,E43,
Biel,1990.01.01,1/2-1/2,2595,2730,D23,
Biel,1990.01.01,1/2-1/2,2730,2545,D15,
Biel,1990.01.01,1/2-1/2,2595,2560,A33,
Biel,1990.01.01,1/2-1/2,2610,2630,A34,
Biel,1990.01.01,0-1,2560,2610,B82,
Biel,1990.01.01,1/2-1/2,2545,2595,E15,
Biel,1990.01.01,1/2-1/2,2570,2730,A29,
Biel,1990.01.01,1-0,2545,2560,E38,
Biel,1990.01.01,1/2-1/2,2730,2630,E11,
Biel,1990.01.01,1-0,2595,2570,E12,
Biel,1990.01.01,1/2-1/2,2630,2595,E12,
Biel,1990.01.01,1-0,2570,2545,D52,
Biel,1990.01.01,1/2-1/2,2610,2730,E18,
Biel,1990.01.01,1/2-1/2,2545,2630,D31,
Biel,1990.01.01,1/2-1/2,2570,2560,A33,
Biel,1990.01.01,1/2-1/2,2595,2610,E12,
Biel,1990.01.01,1-0,2630,2570,A46,
Biel,1990.01.01,0-1,2560,2730,B17,
Biel,1990.01.01,1-0,2610,2545,E11,
Biel MTO op,1990.01.01,1-0,2580,2565,A17,
Biel-B,1990.01.01,1-0,2540,2555,E68,
OHRA-A,1990.01.01,1/2-1/2,2610,2630,C10,
OHRA-A,1990.01.01,0-1,2590,2605,E58,
OHRA-A,1990.01.01,1/2-1/2,2555,2575,B06,
OHRA-A,1990.01.01,1/2-1/2,2605,2575,E00,
OHRA-A,1990.01.01,1/2-1/2,2630,2555,A85,
OHRA-A,1990.01.01,1/2-1/2,2590,2610,E97,
OHRA-A,1990.01.01,1/2-1/2,2575,2630,A25,
OHRA-A,1990.01.01,0-1,2610,2605,C78,
OHRA-A,1990.01.01,1/2-1/2,2555,2590,B93,
OHRA-A,1990.01.01,0-1,2575,2610,E97,
OHRA-A,1990.01.01,1/2-1/2,2630,2590,E35,
OHRA-A,1990.01.01,1/2-1/2,2555,2605,C78,
OHRA-A,1990.01.01,1/2-1/2,2605,2630,E20,
OHRA-A,1990.01.01,1/2-1/2,2610,2555,C88,
OHRA-A,1990.01.01,1-0,2590,2575,A42,
OHRA-A,1990.01.01,1/2-1/2,2575,2555,D35,
OHRA-A,1990.01.01,1-0,2605,2590,E25,
OHRA-A,1990.01.01,1-0,2630,2610,E99,
OHRA-A,1990.01.01,1/2-1/2,2575,2605,A19,
OHRA-A,1990.01.01,1/2-1/2,2610,2590,B93,
OHRA-A,1990.01.01,1/2-1/2,2555,2630,C13,
OHRA-A,1990.01.01,1/2-1/2,2605,2610,E81,
OHRA-A,1990.01.01,0-1,2630,2575,B07,
OHRA-A,1990.01.01,1-0,2590,2555,A90,
OHRA-A,1990.01.01,1-0,2605,2555,A90,
OHRA-A,1990.01.01,1/2-1/2,2610,2575,C54,
OHRA-A,1990.01.01,1-0,2590,2630,D93,
OHRA-A,1990.01.01,1/2-1/2,2575,2590,A30,
OHRA-A,1990.01.01,1-0,2630,2605,D37,
OHRA-A,1990.01.01,1/2-1/2,2555,2610,C89,
OHRA-B,1990.01.01,0-1,2610,2565,B74,
OHRA-B,1990.01.01,1/2-1/2,2580,2560,A28,
OHRA-B,1990.01.01,1/2-1/2,2560,2565,A57,
OHRA-B,1990.01.01,1/2-1/2,2610,2580,C29,
OHRA-B,1990.01.01,1-0,2540,2565,B82,
Peer Gynt,1990.01.01,1/2-1/2,2575,2555,E92,
Baden-Baden op,1990.01.01,1/2-1/2,2555,2545,B04,
Lloyds Bank op 14th,1990.01.01,1-0,2555,2550,B82,
Lloyds Bank op 14th,1990.01.01,1-0,2585,2550,B43,
Lloyds Bank op 14th,1990.01.01,1/2-1/2,2550,2540,D78,
Prague,1990.01.01,1/2-1/2,2545,2545,C79,
Prague,1990.01.01,1/2-1/2,2610,2550,B21,
Prague,1990.01.01,0-1,2545,2660,A26,
Prague,1990.01.01,1/2-1/2,2550,2545,E14,
Prague,1990.01.01,0-1,2545,2610,A13,
Prague,1990.01.01,1-0,2660,2545,A30,
