Event,Date,Result,WhiteElo,BlackElo,ECO,TimeControl
Gashimov Memorial 6th,2019.04.01,1-0,2845,2779,D37,
Gashimov Memorial 6th,2019.04.01,1-0,2812,2771,A65,
Gashimov Memorial 6th,2019.04.01,0-1,2797,2753,C54,
Gashimov Memorial 6th,2019.04.01,1/2-1/2,2790,2756,E11,
Gashimov Memorial 6th,2019.04.01,1/2-1/2,2740,2739,B12,
Gashimov Memorial 6th,2019.04.02,1-0,2779,2790,C54,
Gashimov Memorial 6th,2019.04.02,1/2-1/2,2771,2797,D38,
Gashimov Memorial 6th,2019.04.02,1/2-1/2,2753,2740,C54,
Gashimov Memorial 6th,2019.04.02,0-1,2739,2845,B33,
Gashimov Memorial 6th,2019.04.02,1/2-1/2,2756,2812,C89,
Gashimov Memorial 6th,2019.04.03,1/2-1/2,2812,2779,D35,
Gashimov Memorial 6th,2019.04.03,1/2-1/2,2797,2756,D37,
Gashimov Memorial 6th,2019.04.03,1/2-1/2,2753,2771,D79,
Gashimov Memorial 6th,2019.04.03,1/2-1/2,2790,2739,D38,
Gashimov Memorial 6th,2019.04.03,1/2-1/2,2740,2845,D38,
Gashimov Memorial 6th,2019.04.04,1-0,2779,2797,C65,
Gashimov Memorial 6th,2019.04.04,1/2-1/2,2845,2790,D40,
Gashimov Memorial 6th,2019.04.04,1-0,2771,2740,D37,
Gashimov Memorial 6th,2019.04.04,1-0,2739,2812,D49,
Gashimov Memorial 6th,2019.04.04,1/2-1/2,2756,2753,D30,
Gashimov Memorial 6th,2019.04.06,1/2-1/2,2812,2845,D79,
Gashimov Memorial 6th,2019.04.06,1/2-1/2,2797,2739,D38,
Gashimov Memorial 6th,2019.04.06,1/2-1/2,2771,2756,D20,
Gashimov Memorial 6th,2019.04.06,1-0,2753,2779,D37,
Gashimov Memorial 6th,2019.04.06,1-0,2740,2790,C92,
Gashimov Memorial 6th,2019.04.07,1/2-1/2,2779,2771,C65,
Gashimov Memorial 6th,2019.04.07,1-0,2845,2797,A29,
Gashimov Memorial 6th,2019.04.07,1/2-1/2,2790,2812,D30,
Gashimov Memorial 6th,2019.04.07,1/2-1/2,2739,2753,A13,
Gashimov Memorial 6th,2019.04.07,1/2-1/2,2756,2740,C45,
Gashimov Memorial 6th,2019.04.08,1/2-1/2,2797,2790,C54,
Gashimov Memorial 6th,2019.04.08,1-0,2771,2739,B12,
Gashimov Memorial 6th,2019.04.08,0-1,2753,2845,B33,
Gashimov Memorial 6th,2019.04.08,1/2-1/2,2756,2779,D37,
Gashimov Memorial 6th,2019.04.08,0-1,2740,2812,E32,
Gashimov Memorial 6th,2019.04.09,1/2-1/2,2779,2740,C54,
Gashimov Memorial 6th,2019.04.09,1-0,2845,2771,C65,
Gashimov Memorial 6th,2019.04.09,1/2-1/2,2812,2797,D38,
Gashimov Memorial 6th,2019.04.09,1/2-1/2,2790,2753,D37,
Gashimov Memorial 6th,2019.04.09,1/2-1/2,2739,2756,B12,
Titled Tuesday intern op 2nd April,2019.04.02,1/2-1/2,2698,2721,B47,
Titled Tuesday intern op 2nd April,2019.04.02,0-1,2702,2710,B53,
Titled Tuesday intern op 2nd April,2019.04.02,1/2-1/2,2702,2676,D94,
Titled Tuesday intern op 2nd April,2019.04.02,1-0,2759,2746,C67,
Titled Tuesday intern op 2nd April,2019.04.02,1-0,2676,2721,A46,
Titled Tuesday intern op 2nd April,2019.04.02,1-0,2721,2710,B90,
CHN-chT,2019.04.09,1/2-1/2,2679,2684,C42,
CHN-chT,2019.04.09,1-0,2726,2667,C54,
CHN-chT,2019.04.10,1/2-1/2,2674,2702,B51,
CHN-chT,2019.04.10,1/2-1/2,2684,2728,E54,
CHN-chT,2019.04.11,1/2-1/2,2751,2692,C85,
CHN-chT,2019.04.11,0-1,2702,2684,C54,
CHN-chT,2019.04.11,1-0,2726,2721,B47,
CHN-chT,2019.04.12,1/2-1/2,2717,2751,C67,
CHN-chT,2019.04.12,1/2-1/2,2695,2726,C42,
CHN-chT,2019.05.08,1-0,2719,2699,B77,
CHN-chT,2019.05.08,1/2-1/2,2726,2704,C65,
CHN-chT,2019.07.24,1/2-1/2,2695,2691,C42,
CHN-chT,2019.07.24,0-1,2737,2735,C67,
CHN-chT,2019.07.24,1/2-1/2,2726,2812,B68,
CHN-chT,2019.07.25,1-0,2691,2679,E04,
CHN-chT,2019.07.25,1/2-1/2,2674,2721,C67,
CHN-chT,2019.07.25,0-1,2694,2719,D02,
CHN-chT,2019.07.25,1-0,2812,2737,D27,
CHN-chT,2019.07.26,1/2-1/2,2737,2691,C42,
CHN-chT,2019.07.26,1/2-1/2,2695,2674,C42,
CHN-chT,2019.07.27,1/2-1/2,2691,2735,E97,
CHN-chT,2019.07.27,1/2-1/2,2701,2726,E06,
CHN-chT,2019.07.27,1/2-1/2,2674,2679,B30,
CHN-chT,2019.08.20,0-1,2697,2678,D36,
CHN-chT,2019.08.20,1-0,2738,2727,D20,
CHN-chT,2019.08.20,1/2-1/2,2667,2726,A33,
CHN-chT,2019.08.20,1/2-1/2,2683,2679,A37,
CHN-chT,2019.08.21,1/2-1/2,2747,2674,A13,
CHN-chT,2019.08.21,1/2-1/2,2726,2678,A25,
CHN-chT,2019.08.22,1/2-1/2,2721,2726,C42,
CHN-chT,2019.08.23,1/2-1/2,2697,2674,E11,
CHN-chT,2019.08.23,1/2-1/2,2751,2738,D38,
CHN-chT,2019.08.23,1-0,2726,2695,E04,
CHN-chT,2019.08.23,1/2-1/2,2727,2721,C67,
CHN-chT,2019.08.23,1/2-1/2,2678,2683,A13,
CHN-chT,2019.11.21,1/2-1/2,2674,2690,D90,
CHN-chT,2019.11.22,1/2-1/2,2725,2756,C42,
CHN-chT,2019.11.23,1/2-1/2,2674,2669,C84,
CHN-chT,2019.12.04,0-1,2690,2725,A33,
CHN-chT,2019.12.05,1/2-1/2,2676,2738,C43,
CHN-chT,2019.12.05,1-0,2756,2690,C42,
CHN-chT,2019.12.05,1/2-1/2,2698,2674,C42,
CHN-chT,2019.12.06,1/2-1/2,2690,2725,C67,
CHN-chT,2019.12.07,1/2-1/2,2690,2690,D02,
CHN-chT,2019.12.07,1/2-1/2,2676,2669,C67,
CHN-chT,2019.12.07,1/2-1/2,2756,2724,C67,
Shenzhen Du Te Cup 3rd,2019.04.17,1/2-1/2,2809,2726,E11,
Shenzhen Du Te Cup 3rd,2019.04.17,1/2-1/2,2719,2723,B48,
Shenzhen Du Te Cup 3rd,2019.04.17,1/2-1/2,2751,2797,E05,
Shenzhen Du Te Cup 3rd,2019.04.18,1-0,2797,2723,C54,
Shenzhen Du Te Cup 3rd,2019.04.18,1/2-1/2,2726,2719,E06,
Shenzhen Du Te Cup 3rd,2019.04.18,1/2-1/2,2751,2809,E08,
Shenzhen Du Te Cup 3rd,2019.04.19,1/2-1/2,2809,2797,A14,
Shenzhen Du Te Cup 3rd,2019.04.19,1-0,2723,2726,C01,
Shenzhen Du Te Cup 3rd,2019.04.19,1/2-1/2,2719,2751,C55,
Shenzhen Du Te Cup 3rd,2019.04.20,1-0,2723,2809,C88,
Shenzhen Du Te Cup 3rd,2019.04.20,1/2-1/2,2719,2797,B33,
Shenzhen Du Te Cup 3rd,2019.04.20,1/2-1/2,2726,2751,E04,
Shenzhen Du Te Cup 3rd,2019.04.21,1-0,2809,2719,A17,
Shenzhen Du Te Cup 3rd,2019.04.21,1/2-1/2,2797,2726,B30,
Shenzhen Du Te Cup 3rd,2019.04.21,0-1,2751,2723,C54,
Shenzhen Du Te Cup 3rd,2019.04.23,1-0,2797,2751,A13,
Shenzhen Du Te Cup 3rd,2019.04.23,1-0,2723,2719,C67,
Shenzhen Du Te Cup 3rd,2019.04.23,1/2-1/2,2726,2809,C47,
Shenzhen Du Te Cup 3rd,2019.04.24,1/2-1/2,2809,2751,A29,
Shenzhen Du Te Cup 3rd,2019.04.24,1/2-1/2,2723,2797,B51,
Shenzhen Du Te Cup 3rd,2019.04.24,1/2-1/2,2719,2726,E16,
Shenzhen Du Te Cup 3rd,2019.04.25,1/2-1/2,2797,2809,C54,
Shenzhen Du Te Cup 3rd,2019.04.25,1-0,2726,2723,A07,
Shenzhen Du Te Cup 3rd,2019.04.25,1/2-1/2,2751,2719,D35,
Shenzhen Du Te Cup 3rd,2019.04.26,1-0,2723,2751,C42,
Shenzhen Du Te Cup 3rd,2019.04.26,1/2-1/2,2719,2809,B51,
Shenzhen Du Te Cup 3rd,2019.04.26,1/2-1/2,2726,2797,E05,
Shenzhen Du Te Cup 3rd,2019.04.27,1-0,2809,2723,A29,
Shenzhen Du Te Cup 3rd,2019.04.27,1-0,2797,2719,E06,
Shenzhen Du Te Cup 3rd,2019.04.27,1/2-1/2,2751,2726,C07,
Grenke Chess Classic 6th,2019.04.20,1/2-1/2,2763,2695,B90,
Grenke Chess Classic 6th,2019.04.20,1/2-1/2,2735,2819,B33,
Grenke Chess Classic 6th,2019.04.20,1/2-1/2,2773,2774,B12,
Grenke Chess Classic 6th,2019.04.21,1/2-1/2,2819,2773,B23,
Grenke Chess Classic 6th,2019.04.21,0-1,2695,2735,C68,
Grenke Chess Classic 6th,2019.04.21,0-1,2693,2845,C78,
Grenke Chess Classic 6th,2019.04.22,1/2-1/2,2763,2693,C11,
Grenke Chess Classic 6th,2019.04.22,1/2-1/2,2845,2774,A22,
Grenke Chess Classic 6th,2019.04.22,1/2-1/2,2773,2695,C67,
Grenke Chess Classic 6th,2019.04.23,1-0,2763,2735,C88,
Grenke Chess Classic 6th,2019.04.23,1/2-1/2,2819,2845,B33,
Grenke Chess Classic 6th,2019.04.23,0-1,2693,2774,B11,
Grenke Chess Classic 6th,2019.04.24,1/2-1/2,2774,2819,C67,
Grenke Chess Classic 6th,2019.04.24,1/2-1/2,2845,2695,A29,
Grenke Chess Classic 6th,2019.04.24,1/2-1/2,2735,2693,C55,
Grenke Chess Classic 6th,2019.04.24,1/2-1/2,2773,2763,C88,
Grenke Chess Classic 6th,2019.04.26,1-0,2695,2774,C48,
Grenke Chess Classic 6th,2019.04.26,1/2-1/2,2735,2773,A34,
Grenke Chess Classic 6th,2019.04.26,1/2-1/2,2693,2819,C48,
Grenke Chess Classic 6th,2019.04.27,1-0,2845,2763,D39,
Grenke Chess Classic 6th,2019.04.27,1-0,2819,2695,E04,
Grenke Chess Classic 6th,2019.04.27,1/2-1/2,2773,2693,C02,
Grenke Chess Classic 6th,2019.04.28,1/2-1/2,2763,2774,C65,
Grenke Chess Classic 6th,2019.04.28,0-1,2735,2845,B30,
Grenke Chess Classic 6th,2019.04.28,1/2-1/2,2693,2695,D30,
Grenke Chess Classic 6th,2019.04.29,1/2-1/2,2774,2735,C77,
Grenke Chess Classic 6th,2019.04.29,1-0,2845,2773,A37,
Grenke Chess Classic 6th,2019.04.29,1/2-1/2,2819,2763,C89,
ITA-chT T8 51st,2019.04.30,1/2-1/2,2678,2691,D11,
RUS-chT 26th,2019.05.02,1-0,2734,2691,A20,
RUS-chT 26th,2019.05.02,0-1,2660,2750,C65,
RUS-chT 26th,2019.05.02,1-0,2697,2662,D45,
RUS-chT 26th,2019.05.02,1/2-1/2,2661,2754,B94,
RUS-chT 26th,2019.05.04,1/2-1/2,2734,2754,B91,
RUS-chT 26th,2019.05.04,0-1,2664,2750,D02,
RUS-chT 26th,2019.05.07,1/2-1/2,2734,2661,A29,
RUS-chT 26th,2019.05.08,1-0,2754,2691,A30,
RUS-chT 26th,2019.05.08,1/2-1/2,2662,2664,D78,
RUS-chT 26th,2019.05.10,1/2-1/2,2661,2691,D20,
Capablanca Memorial Elite 54th,2019.05.03,1/2-1/2,2677,2667,C47,
Capablanca Memorial Elite 54th,2019.05.04,1/2-1/2,2667,2666,A28,
Capablanca Memorial Elite 54th,2019.05.05,1-0,2666,2701,B90,
Capablanca Memorial Elite 54th,2019.05.06,1-0,2667,2701,E71,
Capablanca Memorial Elite 54th,2019.05.06,1/2-1/2,2677,2666,E48,
Capablanca Memorial Elite 54th,2019.05.07,1/2-1/2,2701,2677,E20,
Capablanca Memorial Elite 54th,2019.05.09,1/2-1/2,2667,2677,E27,
Capablanca Memorial Elite 54th,2019.05.10,1/2-1/2,2666,2667,C83,
Capablanca Memorial Elite 54th,2019.05.11,1/2-1/2,2701,2666,A30,
Capablanca Memorial Elite 54th,2019.05.12,0-1,2701,2667,C83,
Capablanca Memorial Elite 54th,2019.05.12,1-0,2666,2677,B45,
Capablanca Memorial Elite 54th,2019.05.11,1-0,2677,2701,A42,
Sigeman & Co 25th,2019.05.03,1/2-1/2,2688,2667,C07,
Sigeman & Co 25th,2019.05.03,0-1,2671,2702,E60,
Sigeman & Co 25th,2019.05.04,1/2-1/2,2730,2671,C78,
Sigeman & Co 25th,2019.05.04,1/2-1/2,2702,2688,A34,
Sigeman & Co 25th,2019.05.05,0-1,2688,2730,C54,
Sigeman & Co 25th,2019.05.05,1/2-1/2,2694,2667,C13,
Sigeman & Co 25th,2019.05.06,1-0,2702,2694,B51,
Sigeman & Co 25th,2019.05.06,1/2-1/2,2671,2688,B31,
Sigeman & Co 25th,2019.05.07,1/2-1/2,2667,2702,D00,
Sigeman & Co 25th,2019.05.07,1/2-1/2,2694,2730,C88,
Sigeman & Co 25th,2019.05.08,1/2-1/2,2730,2667,C11,
Sigeman & Co 25th,2019.05.08,1/2-1/2,2671,2694,D45,
Sigeman & Co 25th,2019.05.09,1/2-1/2,2702,2730,C54,
Sigeman & Co 25th,2019.05.09,1/2-1/2,2667,2671,B08,
Sigeman & Co 25th,2019.05.09,1/2-1/2,2694,2688,C44,
Titled Tuesday intern op 7th May,2019.05.07,1-0,2679,2662,E32,
Titled Tuesday intern op 7th May,2019.05.07,1-0,2679,2682,B07,
Titled Tuesday intern op 7th May,2019.05.07,0-1,2679,2761,D38,
Moscow FIDE GP,2019.05.17,1-0,2728,2754,C54,
Moscow FIDE GP,2019.05.17,1/2-1/2,2787,2690,A16,
Moscow FIDE GP,2019.05.17,1/2-1/2,2752,2772,D45,
Moscow FIDE GP,2019.05.17,1-0,2773,2762,C88,
Moscow FIDE GP,2019.05.17,1/2-1/2,2759,2761,E05,
Moscow FIDE GP,2019.05.17,1/2-1/2,2734,2739,A36,
Moscow FIDE GP,2019.05.17,1/2-1/2,2736,2708,A13,
Moscow FIDE GP,2019.05.17,1-0,2724,2781,D82,
Moscow FIDE GP,2019.05.18,1/2-1/2,2762,2773,A22,
Moscow FIDE GP,2019.05.18,1-0,2690,2787,D44,
Moscow FIDE GP,2019.05.18,1-0,2772,2752,D38,
Moscow FIDE GP,2019.05.18,0-1,2708,2736,C77,
Moscow FIDE GP,2019.05.18,1/2-1/2,2781,2724,A28,
Moscow FIDE GP,2019.05.18,1/2-1/2,2761,2759,E06,
Moscow FIDE GP,2019.05.18,1-0,2754,2728,B78,
Moscow FIDE GP,2019.05.18,1-0,2739,2734,C83,
Moscow FIDE GP,2019.05.19,1-0,2761,2759,D53,
Moscow FIDE GP,2019.05.19,1-0,2754,2728,C54,
Moscow FIDE GP,2019.05.19,1/2-1/2,2728,2754,C54,
Moscow FIDE GP,2019.05.19,1/2-1/2,2759,2761,D37,
Moscow FIDE GP,2019.05.20,1/2-1/2,2772,2754,D37,
Moscow FIDE GP,2019.05.20,1/2-1/2,2761,2690,D33,
Moscow FIDE GP,2019.05.20,1/2-1/2,2739,2724,B51,
Moscow FIDE GP,2019.05.20,1/2-1/2,2736,2773,B51,
Moscow FIDE GP,2019.05.21,1/2-1/2,2690,2761,E05,
Moscow FIDE GP,2019.05.22,0-1,2690,2761,A29,
Moscow FIDE GP,2019.05.22,1/2-1/2,2761,2690,A29,
Moscow FIDE GP,2019.05.21,1/2-1/2,2754,2772,B33,
Moscow FIDE GP,2019.05.22,1-0,2772,2754,D41,
Moscow FIDE GP,2019.05.22,1/2-1/2,2754,2772,B33,
Moscow FIDE GP,2019.05.21,1/2-1/2,2773,2736,C83,
Moscow FIDE GP,2019.05.22,1-0,2773,2736,B15,
Moscow FIDE GP,2019.05.22,1/2-1/2,2736,2773,B97,
Moscow FIDE GP,2019.05.21,1-0,2724,2739,A65,
Moscow FIDE GP,2019.05.23,1/2-1/2,2761,2772,C54,
Moscow FIDE GP,2019.05.23,1/2-1/2,2773,2724,B90,
Moscow FIDE GP,2019.05.24,1-0,2772,2761,E05,
Moscow FIDE GP,2019.05.24,1/2-1/2,2724,2773,E61,
Moscow FIDE GP,2019.05.25,1/2-1/2,2724,2773,E60,
Moscow FIDE GP,2019.05.25,1/2-1/2,2773,2724,B51,
Moscow FIDE GP,2019.05.25,1/2-1/2,2724,2773,D78,
Moscow FIDE GP,2019.05.25,1-0,2773,2724,B51,
Moscow FIDE GP,2019.05.27,1/2-1/2,2772,2773,D85,
Moscow FIDE GP,2019.05.28,1/2-1/2,2773,2772,C67,
Moscow FIDE GP,2019.05.29,1/2-1/2,2772,2773,C44,
Moscow FIDE GP,2019.05.29,1-0,2773,2772,C54,
FRA-chT Top 12,2019.05.18,1/2-1/2,2660,2780,A34,
FRA-chT Top 12,2019.05.21,1-0,2780,2704,C95,
FRA-chT Top 12,2019.05.23,0-1,2661,2704,C77,
FRA-chT Top 12,2019.05.25,0-1,2661,2730,E06,
FRA-chT Top 12,2019.05.25,1-0,2699,2704,A25,
FRA-chT Top 12,2019.05.27,1/2-1/2,2682,2730,C54,
GER CupT final,2019.05.19,0-1,2693,2664,B51,
Lindores Abbey Stars,2019.05.25,1/2-1/2,2861,2805,E24,
Lindores Abbey Stars,2019.05.25,1-0,2752,2774,D37,
Lindores Abbey Stars,2019.05.25,1/2-1/2,2774,2805,C84,
Lindores Abbey Stars,2019.05.25,1/2-1/2,2752,2861,E94,
Lindores Abbey Stars,2019.05.25,1-0,2861,2774,E48,
Lindores Abbey Stars,2019.05.25,1-0,2805,2752,E11,
Lindores Abbey Stars,2019.05.26,1/2-1/2,2774,2861,B08,
Lindores Abbey Stars,2019.05.26,1/2-1/2,2752,2805,C47,
Lindores Abbey Stars,2019.05.26,1/2-1/2,2861,2752,D02,
Lindores Abbey Stars,2019.05.26,0-1,2805,2774,A20,
Lindores Abbey Stars,2019.05.26,1/2-1/2,2774,2752,C67,
Lindores Abbey Stars,2019.05.26,1/2-1/2,2805,2861,D30,
Norway Chess 7th,2019.06.04,1/2-1/2,2752,2775,A36,
Norway Chess 7th,2019.06.04,1/2-1/2,2875,2767,D39,
Norway Chess 7th,2019.06.04,1/2-1/2,2805,2754,E04,
Norway Chess 7th,2019.06.04,1/2-1/2,2774,2819,A28,
Norway Chess 7th,2019.06.04,1/2-1/2,2779,2738,C42,
Norway Chess 7th,2019.06.05,0-1,2767,2774,B31,
Norway Chess 7th,2019.06.05,1/2-1/2,2752,2875,B31,
Norway Chess 7th,2019.06.05,1-0,2819,2779,B97,
Norway Chess 7th,2019.06.05,1/2-1/2,2775,2754,C67,
Norway Chess 7th,2019.06.05,1/2-1/2,2738,2805,E01,
Norway Chess 7th,2019.06.06,1-0,2875,2775,D85,
Norway Chess 7th,2019.06.06,1-0,2805,2819,A46,
Norway Chess 7th,2019.06.06,0-1,2774,2752,A28,
Norway Chess 7th,2019.06.06,1-0,2754,2738,C42,
Norway Chess 7th,2019.06.06,1/2-1/2,2779,2767,C78,
Norway Chess 7th,2019.06.08,1/2-1/2,2767,2805,C54,
Norway Chess 7th,2019.06.08,1/2-1/2,2752,2779,A36,
Norway Chess 7th,2019.06.08,1/2-1/2,2875,2774,D85,
Norway Chess 7th,2019.06.08,1/2-1/2,2819,2754,C54,
Norway Chess 7th,2019.06.08,0-1,2775,2738,C42,
Norway Chess 7th,2019.06.09,1/2-1/2,2805,2752,D02,
Norway Chess 7th,2019.06.09,1/2-1/2,2774,2775,A28,
Norway Chess 7th,2019.06.09,1/2-1/2,2754,2767,C78,
Norway Chess 7th,2019.06.09,1/2-1/2,2779,2875,B33,
Norway Chess 7th,2019.06.09,1/2-1/2,2738,2819,E04,
Norway Chess 7th,2019.06.10,1/2-1/2,2767,2738,C42,
Norway Chess 7th,2019.06.10,1/2-1/2,2752,2754,A20,
Norway Chess 7th,2019.06.10,1/2-1/2,2875,2805,A20,
Norway Chess 7th,2019.06.10,1/2-1/2,2775,2819,B33,
Norway Chess 7th,2019.06.10,1/2-1/2,2774,2779,D75,
Norway Chess 7th,2019.06.12,1/2-1/2,2819,2767,C83,
Norway Chess 7th,2019.06.12,1-0,2805,2774,D70,
Norway Chess 7th,2019.06.12,1/2-1/2,2754,2875,B33,
Norway Chess 7th,2019.06.12,1/2-1/2,2779,2775,B31,
Norway Chess 7th,2019.06.12,1/2-1/2,2738,2752,C47,
Norway Chess 7th,2019.06.13,0-1,2752,2819,A22,
Norway Chess 7th,2019.06.13,1-0,2875,2738,D15,
Norway Chess 7th,2019.06.13,1/2-1/2,2775,2767,C80,
Norway Chess 7th,2019.06.13,1/2-1/2,2774,2754,D00,
Norway Chess 7th,2019.06.13,1/2-1/2,2779,2805,C54,
Norway Chess 7th,2019.06.14,1/2-1/2,2767,2752,C54,
Norway Chess 7th,2019.06.14,1/2-1/2,2819,2875,B31,
Norway Chess 7th,2019.06.14,1/2-1/2,2805,2775,D78,
Norway Chess 7th,2019.06.14,1/2-1/2,2754,2779,A34,
Norway Chess 7th,2019.06.14,1-0,2738,2774,C47,
Norway Chess Armageddon 7th,2019.06.04,1-0,2752,2775,A22,
Norway Chess Armageddon 7th,2019.06.04,1-0,2875,2767,A21,
Norway Chess Armageddon 7th,2019.06.04,1-0,2805,2754,D35,
Norway Chess Armageddon 7th,2019.06.04,1-0,2774,2819,A45,
Norway Chess Armageddon 7th,2019.06.04,0-1,2779,2738,A25,
Norway Chess Armageddon 7th,2019.06.05,0-1,2752,2875,B31,
Norway Chess Armageddon 7th,2019.06.05,1/2-1/2,2775,2754,A08,
Norway Chess Armageddon 7th,2019.06.05,1-0,2738,2805,E32,
Norway Chess Armageddon 7th,2019.06.06,1/2-1/2,2779,2767,C78,
Norway Chess Armageddon 7th,2019.06.08,1-0,2767,2805,C54,
Norway Chess Armageddon 7th,2019.06.08,1/2-1/2,2752,2779,A36,
Norway Chess Armageddon 7th,2019.06.08,1-0,2875,2774,D85,
Norway Chess Armageddon 7th,2019.06.08,1/2-1/2,2819,2754,C42,
Norway Chess Armageddon 7th,2019.06.09,1/2-1/2,2805,2752,A28,
Norway Chess Armageddon 7th,2019.06.09,0-1,2774,2775,E21,
Norway Chess Armageddon 7th,2019.06.09,1/2-1/2,2754,2767,D11,
Norway Chess Armageddon 7th,2019.06.09,1/2-1/2,2779,2875,A29,
Norway Chess Armageddon 7th,2019.06.09,1-0,2738,2819,B30,
Norway Chess Armageddon 7th,2019.06.10,0-1,2767,2738,C24,
Norway Chess Armageddon 7th,2019.06.10,1-0,2752,2754,A25,
Norway Chess Armageddon 7th,2019.06.10,1-0,2875,2805,C77,
Norway Chess Armageddon 7th,2019.06.10,0-1,2775,2819,C77,
Norway Chess Armageddon 7th,2019.06.10,1/2-1/2,2774,2779,E60,
Norway Chess Armageddon 7th,2019.06.12,1-0,2819,2767,C54,
Norway Chess Armageddon 7th,2019.06.12,1/2-1/2,2754,2875,D70,
Norway Chess Armageddon 7th,2019.06.12,1-0,2779,2775,D73,
Norway Chess Armageddon 7th,2019.06.12,1/2-1/2,2738,2752,E32,
Norway Chess Armageddon 7th,2019.06.13,0-1,2775,2767,A38,
Norway Chess Armageddon 7th,2019.06.13,1/2-1/2,2774,2754,D00,
Norway Chess Armageddon 7th,2019.06.13,1-0,2779,2805,A22,
Norway Chess Armageddon 7th,2019.06.14,1/2-1/2,2767,2752,C54,
Norway Chess Armageddon 7th,2019.06.14,1-0,2819,2875,B30,
Norway Chess Armageddon 7th,2019.06.14,1/2-1/2,2805,2775,D78,
Norway Chess Armageddon 7th,2019.06.14,1-0,2754,2779,E61,
Titled Tuesday intern op 4th June,2019.06.04,1-0,2729,2691,B50,
Titled Tuesday intern op 4th June,2019.06.04,0-1,2694,2680,A07,
Titled Tuesday intern op 4th June,2019.06.04,1-0,2684,2707,A80,
Titled Tuesday intern op 4th June,2019.06.04,0-1,2729,2754,C54,
Poikovsky Karpov 20th,2019.06.06,1/2-1/2,2680,2661,C85,
Poikovsky Karpov 20th,2019.06.06,1-0,2687,2680,E21,
Poikovsky Karpov 20th,2019.06.06,1/2-1/2,2673,2737,C66,
Poikovsky Karpov 20th,2019.06.07,1/2-1/2,2761,2704,D00,
Poikovsky Karpov 20th,2019.06.07,1/2-1/2,2661,2680,B51,
Poikovsky Karpov 20th,2019.06.07,1/2-1/2,2737,2687,A06,
Poikovsky Karpov 20th,2019.06.08,1/2-1/2,2704,2680,C77,
Poikovsky Karpov 20th,2019.06.08,1/2-1/2,2680,2737,C42,
Poikovsky Karpov 20th,2019.06.08,1-0,2673,2761,B80,
Poikovsky Karpov 20th,2019.06.09,1-0,2761,2687,A14,
Poikovsky Karpov 20th,2019.06.09,1-0,2680,2673,C84,
Poikovsky Karpov 20th,2019.06.09,1/2-1/2,2661,2737,C67,
Poikovsky Karpov 20th,2019.06.10,1-0,2704,2661,C92,
Poikovsky Karpov 20th,2019.06.10,1/2-1/2,2687,2680,B84,
Poikovsky Karpov 20th,2019.06.10,1/2-1/2,2680,2761,B28,
Poikovsky Karpov 20th,2019.06.11,1/2-1/2,2761,2737,D78,
Poikovsky Karpov 20th,2019.06.11,0-1,2680,2680,D11,
Poikovsky Karpov 20th,2019.06.11,1/2-1/2,2704,2673,C54,
Poikovsky Karpov 20th,2019.06.13,1/2-1/2,2687,2704,D05,
Poikovsky Karpov 20th,2019.06.13,1/2-1/2,2673,2661,C95,
Poikovsky Karpov 20th,2019.06.13,1/2-1/2,2737,2680,E09,
Poikovsky Karpov 20th,2019.06.14,1/2-1/2,2704,2680,B92,
Poikovsky Karpov 20th,2019.06.14,0-1,2661,2761,E74,
Poikovsky Karpov 20th,2019.06.14,1/2-1/2,2673,2687,B82,
Poikovsky Karpov 20th,2019.06.15,1-0,2761,2680,A07,
Poikovsky Karpov 20th,2019.06.15,1/2-1/2,2687,2661,D41,
Poikovsky Karpov 20th,2019.06.15,1/2-1/2,2680,2673,B23,
Poikovsky Karpov 20th,2019.06.15,1/2-1/2,2737,2704,C65,
Asian Continental op 18th,2019.06.13,1/2-1/2,2665,2694,D71,
Asian Continental op 18th,2019.06.14,1-0,2694,2682,B91,
Moscow Chess for TV,2019.06.10,1/2-1/2,2700,2748,E00,
Moscow Chess for TV,2019.06.10,1/2-1/2,2693,2775,E61,
Moscow Chess for TV,2019.06.11,1/2-1/2,2759,2676,E15,
Moscow Chess for TV,2019.06.11,0-1,2741,2753,A13,
Moscow Chess for TV,2019.06.12,1/2-1/2,2700,2693,D15,
Moscow Chess for TV,2019.06.10,1/2-1/2,2748,2700,B22,
Moscow Chess for TV,2019.06.10,1-0,2775,2693,C77,
Moscow Chess for TV,2019.06.11,0-1,2676,2759,D53,
Moscow Chess for TV,2019.06.11,1-0,2753,2741,A84,
Moscow Chess for TV,2019.06.12,0-1,2693,2700,B32,
Moscow Chess for TV,2019.06.10,0-1,2700,2748,E00,
Moscow Chess for TV,2019.06.12,1/2-1/2,2741,2676,E00,
Moscow Chess for TV,2019.06.13,1/2-1/2,2753,2759,D02,
Moscow Chess for TV,2019.06.13,1/2-1/2,2775,2748,C48,
Moscow Chess for TV,2019.06.12,0-1,2676,2741,D02,
Moscow Chess for TV,2019.06.13,0-1,2748,2775,B90,
Moscow Chess for TV,2019.06.13,1/2-1/2,2759,2753,D30,
Moscow Chess for TV,2019.06.13,1/2-1/2,2759,2753,C54,
Moscow Chess for TV,2019.06.14,1-0,2748,2741,B10,
Moscow Chess for TV,2019.06.14,1/2-1/2,2759,2700,A09,
Moscow Chess for TV,2019.06.15,0-1,2753,2775,D02,
